# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 14:50:44 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12510500 YAKIMA RIVER AT KIONA, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12510500
#            TS   parameter     statistic     Description
#        150108       00060     00003     Discharge, cubic feet per second (Mean)
#        150109       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=12510500&ts_ids=150108,150109]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	150108_00060_00003	150108_00060_00003_cd	150109_00065_00003	150109_00065_00003_cd
USGS	12510500	2014-07-23	1620	A	3.82	A
USGS	12510500	2014-07-24	1780	A	3.97	A
USGS	12510500	2014-07-25	2160	A	4.35	A
USGS	12510500	2014-07-26	1950	A	4.17	A
USGS	12510500	2014-07-27	1730	A	3.97	A
USGS	12510500	2014-07-28	1450	A	3.77	A
USGS	12510500	2014-07-29	1270	A	3.65	A
USGS	12510500	2014-07-30	1080	A	3.51	A
USGS	12510500	2014-07-31	942	A	3.40	A
USGS	12510500	2014-08-01	943	A	3.42	A
USGS	12510500	2014-08-02	1050	A	3.52	A
USGS	12510500	2014-08-03	1180	A	3.66	A
USGS	12510500	2014-08-04	1220	A	3.70	A
USGS	12510500	2014-08-05	1240	A	3.73	A
USGS	12510500	2014-08-06	1190	A	3.69	A
USGS	12510500	2014-08-07	1040	A	3.58	A
USGS	12510500	2014-08-08	1060	A	3.59	A
USGS	12510500	2014-08-09	1120	A	3.65	A
USGS	12510500	2014-08-10	1200	A	3.72	A
USGS	12510500	2014-08-11	1260	A	3.78	A
USGS	12510500	2014-08-12	1260	A	3.78	A
USGS	12510500	2014-08-13	1500	A	3.97	A
USGS	12510500	2014-08-14	1890	A	4.31	A
USGS	12510500	2014-08-15	2400	A	4.80	A
USGS	12510500	2014-08-16	2580	A	4.96	A
USGS	12510500	2014-08-17	2510	A	4.91	A
USGS	12510500	2014-08-18	2240	A	4.67	A
USGS	12510500	2014-08-19	2070	A	4.52	A
USGS	12510500	2014-08-20	1870	A	4.33	A
USGS	12510500	2014-08-21	1770	A	4.25	A
USGS	12510500	2014-08-22	1800	A	4.27	A
USGS	12510500	2014-08-23	1860	A	4.34	A
USGS	12510500	2014-08-24	2020	A	4.50	A
USGS	12510500	2014-08-25	2250	A	4.72	A
USGS	12510500	2014-08-26	2290	A	4.76	A
USGS	12510500	2014-08-27	2230	A	4.71	A
USGS	12510500	2014-08-28	2200	A	4.69	A
USGS	12510500	2014-08-29	2260	A	4.75	A
USGS	12510500	2014-08-30	2290	A	4.79	A
USGS	12510500	2014-08-31	2230	A	4.73	A
USGS	12510500	2014-09-01	2270	A	4.78	A
USGS	12510500	2014-09-02	2300	A	4.81	A
USGS	12510500	2014-09-03	2430	A	4.92	A
USGS	12510500	2014-09-04	2480	A	4.98	A
USGS	12510500	2014-09-05	2330	A	4.85	A
USGS	12510500	2014-09-06	2130	A	4.68	A
USGS	12510500	2014-09-07	1970	A	4.53	A
USGS	12510500	2014-09-08	1950	A	4.52	A
USGS	12510500	2014-09-09	1870	A	4.44	A
USGS	12510500	2014-09-10	1830	A	4.42	A
USGS	12510500	2014-09-11	1820	A	4.40	A
USGS	12510500	2014-09-12	1870	A	4.46	A
USGS	12510500	2014-09-13	2020	A	4.61	A
USGS	12510500	2014-09-14	2050	A	4.65	A
USGS	12510500	2014-09-15	2110	A	4.71	A
USGS	12510500	2014-09-16	2000	A	4.61	A
USGS	12510500	2014-09-17	1850	A	4.48	A
USGS	12510500	2014-09-18	1740	A	4.37	A
USGS	12510500	2014-09-19	1800	A	4.44	A
USGS	12510500	2014-09-20	1890	A	4.52	A
USGS	12510500	2014-09-21	1890	A	4.53	A
USGS	12510500	2014-09-22	1960	A	4.60	A
USGS	12510500	2014-09-23	2070	A	4.71	A
USGS	12510500	2014-09-24	2110	A	4.76	A
USGS	12510500	2014-09-25	2230	A	4.87	A
USGS	12510500	2014-09-26	2660	A	5.20	A
USGS	12510500	2014-09-27	3030	A	5.45	A
USGS	12510500	2014-09-28	2960	A	5.41	A
USGS	12510500	2014-09-29	2760	A	5.29	A
USGS	12510500	2014-09-30	2560	A	5.15	A
USGS	12510500	2014-10-01	2430	A	5.07	A
USGS	12510500	2014-10-02	2400	A	5.05	A
USGS	12510500	2014-10-03	2100	A	4.80	A
USGS	12510500	2014-10-04	1840	A	4.56	A
USGS	12510500	2014-10-05	1790	A	4.51	A
USGS	12510500	2014-10-06	1810	A	4.54	A
USGS	12510500	2014-10-07	1760	A	4.49	A
USGS	12510500	2014-10-08	1500	A	4.29	A
USGS	12510500	2014-10-09	1370	A	4.20	A
USGS	12510500	2014-10-10	1620	A	4.39	A
USGS	12510500	2014-10-11	1780	A	4.52	A
USGS	12510500	2014-10-12	1750	A	4.50	A
USGS	12510500	2014-10-13	1750	A	4.49	A
USGS	12510500	2014-10-14	1750	A	4.49	A
USGS	12510500	2014-10-15	1700	A	4.45	A
USGS	12510500	2014-10-16	2250	A	4.92	A
USGS	12510500	2014-10-17	2700	A	5.28	A
USGS	12510500	2014-10-18	2350	A	5.04	A
USGS	12510500	2014-10-19	2150	A	4.88	A
USGS	12510500	2014-10-20	2070	A	4.80	A
USGS	12510500	2014-10-21	2130	A	4.85	A
USGS	12510500	2014-10-22	2630	A	5.24	A
USGS	12510500	2014-10-23	2930	A	5.43	A
USGS	12510500	2014-10-24	3060	A	5.52	A
USGS	12510500	2014-10-25	3450	A	5.76	A
USGS	12510500	2014-10-26	3370	A	5.71	A
USGS	12510500	2014-10-27	3160	A	5.58	A
USGS	12510500	2014-10-28	3400	A	5.72	A
USGS	12510500	2014-10-29	3360	A	5.70	A
USGS	12510500	2014-10-30	3290	A	5.65	A
USGS	12510500	2014-10-31	3480	A	5.78	A
USGS	12510500	2014-11-01	3690	A	5.90	A
USGS	12510500	2014-11-02	4440	A	6.33	A
USGS	12510500	2014-11-03	4190	A	6.19	A
USGS	12510500	2014-11-04	3700	A	5.90	A
USGS	12510500	2014-11-05	3450	A	5.75	A
USGS	12510500	2014-11-06	3480	A	5.77	A
USGS	12510500	2014-11-07	3480	A	5.77	A
USGS	12510500	2014-11-08	3390	A	5.72	A
USGS	12510500	2014-11-09	3250	A	5.63	A
USGS	12510500	2014-11-10	3010	A	5.48	A
USGS	12510500	2014-11-11	3020	A	5.49	A
USGS	12510500	2014-11-12	3130	A	5.56	A
USGS	12510500	2014-11-13	2930	A	5.43	A
USGS	12510500	2014-11-14	2640	A	5.24	A
USGS	12510500	2014-11-15	2540	A	5.18	A
USGS	12510500	2014-11-16	2470	A	5.13	A
USGS	12510500	2014-11-17	2290	A	5.00	A
USGS	12510500	2014-11-18	2210	A	4.93	A
USGS	12510500	2014-11-19	2170	A	4.90	A
USGS	12510500	2014-11-20	2180	A	4.90	A
USGS	12510500	2014-11-21	2140	A	4.87	A
USGS	12510500	2014-11-22	2220	A	4.94	A
USGS	12510500	2014-11-23	2050	A	4.78	A
USGS	12510500	2014-11-24	2240	A	4.96	A
USGS	12510500	2014-11-25	2300	A	5.01	A
USGS	12510500	2014-11-26	3110	A	5.49	A
USGS	12510500	2014-11-27	7910	A	8.13	A
USGS	12510500	2014-11-28	8220	A	8.31	A
USGS	12510500	2014-11-29	7950	A	8.14	A
USGS	12510500	2014-11-30	7970	A	8.15	A
USGS	12510500	2014-12-01	6980	A	7.54	A
USGS	12510500	2014-12-02	5920	A	6.85	A
USGS	12510500	2014-12-03	5420	A	6.51	A
USGS	12510500	2014-12-04	5210	A	6.37	A
USGS	12510500	2014-12-05	5160	A	6.33	A
USGS	12510500	2014-12-06	4950	A	6.18	A
USGS	12510500	2014-12-07	4730	A	6.03	A
USGS	12510500	2014-12-08	4550	A	5.90	A
USGS	12510500	2014-12-09	4380	A	5.77	A
USGS	12510500	2014-12-10	4340	A	5.74	A
USGS	12510500	2014-12-11	4840	A	6.10	A
USGS	12510500	2014-12-12	5590	A	6.63	A
USGS	12510500	2014-12-13	6120	A	6.99	A
USGS	12510500	2014-12-14	6010	A	6.91	A
USGS	12510500	2014-12-15	5660	A	6.67	A
USGS	12510500	2014-12-16	5380	A	6.48	A
USGS	12510500	2014-12-17	5150	A	6.33	A
USGS	12510500	2014-12-18	4910	A	6.16	A
USGS	12510500	2014-12-19	4660	A	5.97	A
USGS	12510500	2014-12-20	4540	A	5.89	A
USGS	12510500	2014-12-21	4500	A	5.86	A
USGS	12510500	2014-12-22	6050	A	6.92	A
USGS	12510500	2014-12-23	8040	A	8.20	A
USGS	12510500	2014-12-24	7780	A	8.04	A
USGS	12510500	2014-12-25	7220	A	7.69	A
USGS	12510500	2014-12-26	6860	A	7.46	A
USGS	12510500	2014-12-27	6320	A	7.11	A
USGS	12510500	2014-12-28	5880	A	6.83	A
USGS	12510500	2014-12-29	5630	A	6.66	A
USGS	12510500	2014-12-30	5430	A	6.52	A
USGS	12510500	2014-12-31	4930	A	6.17	A
USGS	12510500	2015-01-01	4160	A:e	5.68	A
USGS	12510500	2015-01-02	3860	A:e	5.51	A
USGS	12510500	2015-01-03	3900	A:e	5.50	A
USGS	12510500	2015-01-04	4090	A:e	5.58	A
USGS	12510500	2015-01-05	4330	A	5.73	A
USGS	12510500	2015-01-06	5730	A	6.67	A
USGS	12510500	2015-01-07	11300	A	9.92	A
USGS	12510500	2015-01-08	10300	A	9.43	A
USGS	12510500	2015-01-09	8310	A	8.36	A
USGS	12510500	2015-01-10	7340	A	7.72	A
USGS	12510500	2015-01-11	6760	A	7.29	A
USGS	12510500	2015-01-12	6340	A	6.97	A
USGS	12510500	2015-01-13	5980	A	6.70	A
USGS	12510500	2015-01-14	5660	A	6.44	A
USGS	12510500	2015-01-15	5390	A	6.23	A
USGS	12510500	2015-01-16	5180	A	6.06	A
USGS	12510500	2015-01-17	5050	A	5.94	A
USGS	12510500	2015-01-18	5060	A	5.96	A
USGS	12510500	2015-01-19	6680	A	7.23	A
USGS	12510500	2015-01-20	7180	A	7.60	A
USGS	12510500	2015-01-21	6840	A	7.36	A
USGS	12510500	2015-01-22	6480	A	7.08	A
USGS	12510500	2015-01-23	6200	A	6.87	A
USGS	12510500	2015-01-24	6010	A	6.71	A
USGS	12510500	2015-01-25	6180	A	6.85	A
USGS	12510500	2015-01-26	7270	A	7.67	A
USGS	12510500	2015-01-27	7610	A	7.92	A
USGS	12510500	2015-01-28	7520	A	7.86	A
USGS	12510500	2015-01-29	7280	A	7.69	A
USGS	12510500	2015-01-30	6970	A	7.45	A
USGS	12510500	2015-01-31	6640	A	7.21	A
USGS	12510500	2015-02-01	6350	A	6.98	A
USGS	12510500	2015-02-02	6100	A	6.79	A
USGS	12510500	2015-02-03	5930	A	6.66	A
USGS	12510500	2015-02-04	5800	A	6.56	A
USGS	12510500	2015-02-05	5660	A	6.44	A
USGS	12510500	2015-02-06	5640	A	6.42	A
USGS	12510500	2015-02-07	6990	A	7.45	A
USGS	12510500	2015-02-08	8890	A	8.70	A
USGS	12510500	2015-02-09	9900	A	9.26	A
USGS	12510500	2015-02-10	9960	A	9.28	A
USGS	12510500	2015-02-11	10200	A	9.41	A
USGS	12510500	2015-02-12	10100	A	9.35	A
USGS	12510500	2015-02-13	9550	A	9.07	A
USGS	12510500	2015-02-14	8950	A	8.74	A
USGS	12510500	2015-02-15	8290	A	8.34	A
USGS	12510500	2015-02-16	7780	A	8.04	A
USGS	12510500	2015-02-17	7360	A	7.74	A
USGS	12510500	2015-02-18	6990	A	7.47	A
USGS	12510500	2015-02-19	6610	A	7.18	A
USGS	12510500	2015-02-20	6290	A	6.94	A
USGS	12510500	2015-02-21	6190	A	6.86	A
USGS	12510500	2015-02-22	6060	A	6.76	A
USGS	12510500	2015-02-23	5830	A	6.58	A
USGS	12510500	2015-02-24	5580	A	6.37	A
USGS	12510500	2015-02-25	5380	A	6.22	A
USGS	12510500	2015-02-26	5290	A	6.15	A
USGS	12510500	2015-02-27	5220	A	6.08	A
USGS	12510500	2015-02-28	5270	A	6.13	A
USGS	12510500	2015-03-01	5240	A	6.10	A
USGS	12510500	2015-03-02	5090	A	5.98	A
USGS	12510500	2015-03-03	4960	A	5.87	A
USGS	12510500	2015-03-04	4740	A	5.68	A
USGS	12510500	2015-03-05	4590	A	5.55	A
USGS	12510500	2015-03-06	4490	A	5.47	A
USGS	12510500	2015-03-07	4430	A	5.42	A
USGS	12510500	2015-03-08	4370	A	5.37	A
USGS	12510500	2015-03-09	4320	A	5.33	A
USGS	12510500	2015-03-10	4270	A	5.28	A
USGS	12510500	2015-03-11	4190	A	5.22	A
USGS	12510500	2015-03-12	4150	A	5.18	A
USGS	12510500	2015-03-13	4140	A	5.17	A
USGS	12510500	2015-03-14	4160	A	5.18	A
USGS	12510500	2015-03-15	4260	A	5.27	A
USGS	12510500	2015-03-16	5670	A	6.44	A
USGS	12510500	2015-03-17	8010	A	8.17	A
USGS	12510500	2015-03-18	7270	A	7.67	A
USGS	12510500	2015-03-19	6590	A	7.16	A
USGS	12510500	2015-03-20	6020	A	6.73	A
USGS	12510500	2015-03-21	5790	A	6.55	A
USGS	12510500	2015-03-22	5580	A	6.38	A
USGS	12510500	2015-03-23	5420	A	6.25	A
USGS	12510500	2015-03-24	5060	A	5.96	A
USGS	12510500	2015-03-25	4890	A	5.82	A
USGS	12510500	2015-03-26	4730	A	5.68	A
USGS	12510500	2015-03-27	4760	A	5.71	A
USGS	12510500	2015-03-28	5110	A	5.99	A
USGS	12510500	2015-03-29	5350	A	6.20	A
USGS	12510500	2015-03-30	5560	A	6.36	A
USGS	12510500	2015-03-31	5750	A	6.52	A
USGS	12510500	2015-04-01	5700	A	6.48	A
USGS	12510500	2015-04-02	5400	A	6.25	A
USGS	12510500	2015-04-03	5130	A	6.04	A
USGS	12510500	2015-04-04	4650	A	5.65	A
USGS	12510500	2015-04-05	4390	A	5.44	A
USGS	12510500	2015-04-06	4150	A	5.26	A
USGS	12510500	2015-04-07	3950	A	5.09	A
USGS	12510500	2015-04-08	3660	A	4.87	A
USGS	12510500	2015-04-09	3320	A	4.62	A
USGS	12510500	2015-04-10	3080	A	4.43	A
USGS	12510500	2015-04-11	2690	A	4.11	A
USGS	12510500	2015-04-12	2500	A	3.96	A
USGS	12510500	2015-04-13	2390	A	3.87	A
USGS	12510500	2015-04-14	2240	A	3.75	A
USGS	12510500	2015-04-15	2080	A	3.61	A
USGS	12510500	2015-04-16	1870	A	3.43	A
USGS	12510500	2015-04-17	1760	A	3.33	A
USGS	12510500	2015-04-18	1760	A	3.35	A
USGS	12510500	2015-04-19	1650	A	3.26	A
USGS	12510500	2015-04-20	1630	A	3.26	A
USGS	12510500	2015-04-21	1600	A	3.24	A
USGS	12510500	2015-04-22	1480	A	3.17	A
USGS	12510500	2015-04-23	1370	A	3.10	A
USGS	12510500	2015-04-24	1420	A	3.15	A
USGS	12510500	2015-04-25	1420	A	3.16	A
USGS	12510500	2015-04-26	1510	A	3.24	A
USGS	12510500	2015-04-27	1560	A	3.29	A
USGS	12510500	2015-04-28	1420	A	3.19	A
USGS	12510500	2015-04-29	1250	A	3.07	A
USGS	12510500	2015-04-30	1300	A	3.13	A
USGS	12510500	2015-05-01	1390	A	3.21	A
USGS	12510500	2015-05-02	1300	A	3.15	A
USGS	12510500	2015-05-03	1190	A	3.08	A
USGS	12510500	2015-05-04	1180	A	3.08	A
USGS	12510500	2015-05-05	1250	A	3.15	A
USGS	12510500	2015-05-06	1270	A	3.17	A
USGS	12510500	2015-05-07	1490	A	3.37	A
USGS	12510500	2015-05-08	2280	A	4.08	A
USGS	12510500	2015-05-09	2180	A	4.00	A
USGS	12510500	2015-05-10	1680	A	3.55	A
USGS	12510500	2015-05-11	1370	A	3.31	A
USGS	12510500	2015-05-12	1310	A	3.28	A
USGS	12510500	2015-05-13	1760	A	3.65	A
USGS	12510500	2015-05-14	2410	A	4.27	A
USGS	12510500	2015-05-15	2930	A	4.73	A
USGS	12510500	2015-05-16	2550	A	4.42	A
USGS	12510500	2015-05-17	2180	A	4.10	A
USGS	12510500	2015-05-18	1940	A	3.89	A
USGS	12510500	2015-05-19	1830	A	3.79	A
USGS	12510500	2015-05-20	1600	A	3.60	A
USGS	12510500	2015-05-21	1350	A	3.42	A
USGS	12510500	2015-05-22	1170	A	3.29	A
USGS	12510500	2015-05-23	1270	A	3.38	A
USGS	12510500	2015-05-24	1460	A	3.54	A
USGS	12510500	2015-05-25	1530	A	3.61	A
USGS	12510500	2015-05-26	1590	A	3.66	A
USGS	12510500	2015-05-27	1410	A	3.54	A
USGS	12510500	2015-05-28	1160	A	3.36	A
USGS	12510500	2015-05-29	1180	A	3.38	A
USGS	12510500	2015-05-30	1140	A	3.36	A
USGS	12510500	2015-05-31	1120	A	3.35	A
USGS	12510500	2015-06-01	1180	A	3.42	A
USGS	12510500	2015-06-02	1240	A	3.48	A
USGS	12510500	2015-06-03	1350	A	3.58	A
USGS	12510500	2015-06-04	1430	A	3.65	A
USGS	12510500	2015-06-05	1180	A	3.47	A
USGS	12510500	2015-06-06	928	A	3.25	A
USGS	12510500	2015-06-07	820	A	3.16	A
USGS	12510500	2015-06-08	776	A	3.13	A
USGS	12510500	2015-06-09	791	A	3.15	A
USGS	12510500	2015-06-10	783	A	3.16	A
USGS	12510500	2015-06-11	701	A	3.10	A
USGS	12510500	2015-06-12	689	A	3.10	A
USGS	12510500	2015-06-13	664	A	3.09	A
USGS	12510500	2015-06-14	677	A	3.13	A
USGS	12510500	2015-06-15	830	A	3.31	A
USGS	12510500	2015-06-16	826	A	3.32	A
USGS	12510500	2015-06-17	787	A	3.30	A
USGS	12510500	2015-06-18	740	A	3.27	A
USGS	12510500	2015-06-19	701	A	3.25	A
USGS	12510500	2015-06-20	682	A	3.25	A
USGS	12510500	2015-06-21	713	A	3.30	A
USGS	12510500	2015-06-22	724	A	3.33	A
USGS	12510500	2015-06-23	709	A	3.33	A
USGS	12510500	2015-06-24	710	A	3.35	A
USGS	12510500	2015-06-25	620	A	3.27	A
USGS	12510500	2015-06-26	666	A	3.34	A
USGS	12510500	2015-06-27	746	A	3.45	A
USGS	12510500	2015-06-28	790	A	3.52	A
USGS	12510500	2015-06-29	820	A:e	3.66	A
USGS	12510500	2015-06-30	843	A:e	3.80	A
USGS	12510500	2015-07-01	805	A:e	3.82	A
USGS	12510500	2015-07-02	735	A:e	3.79	A
USGS	12510500	2015-07-03	650	A:e	3.70	A
USGS	12510500	2015-07-04	631	A:e	3.69	A
USGS	12510500	2015-07-05	598	A:e	3.74	A
USGS	12510500	2015-07-06	612	A:e	3.78	A
USGS	12510500	2015-07-07	617	A:e	3.85	A
USGS	12510500	2015-07-08	569	A:e	3.89	A
USGS	12510500	2015-07-09	588	A:e	3.91	A
USGS	12510500	2015-07-10	626	A:e	4.01	A
USGS	12510500	2015-07-11	664	A:e	4.09	A
USGS	12510500	2015-07-12	735	A:e	4.16	A
USGS	12510500	2015-07-13	782	A:e	4.31	A
USGS	12510500	2015-07-14	791	A:e	4.50	A
USGS	12510500	2015-07-15	749	A:e	4.53	A
USGS	12510500	2015-07-16	659	A:e	4.44	A
USGS	12510500	2015-07-17	631	A:e	4.32	A
USGS	12510500	2015-07-18	598	A:e	4.33	A
USGS	12510500	2015-07-19	579	A:e	4.37	A
USGS	12510500	2015-07-20	560	A:e	4.40	A
USGS	12510500	2015-07-21	574	A:e	4.39	A
USGS	12510500	2015-07-22	593	A:e	4.44	A
USGS	12510500	2015-07-23	617	A:e	4.46	A
USGS	12510500	2015-07-24	617	A:e	4.50	A
USGS	12510500	2015-07-25	635	A:e	4.57	A
USGS	12510500	2015-07-26	659	A:e	4.60	A
USGS	12510500	2015-07-27	739	A:e	4.73	A
USGS	12510500	2015-07-28	763	A:e	4.86	A
USGS	12510500	2015-07-29	678	A:e	4.82	A
USGS	12510500	2015-07-30	612	A:e	4.68	A
USGS	12510500	2015-07-31	607	A:e	4.63	A
USGS	12510500	2015-08-01	635	A:e	4.67	A
USGS	12510500	2015-08-02	626	A:e	4.75	A
USGS	12510500	2015-08-03	626	A:e	4.77	A
USGS	12510500	2015-08-04	635	A:e	4.75	A
USGS	12510500	2015-08-05	664	A:e	4.77	A
USGS	12510500	2015-08-06	612	A:e	4.83	A
USGS	12510500	2015-08-07	602	A:e	4.81	A
USGS	12510500	2015-08-08	664	A:e	4.88	A
USGS	12510500	2015-08-09	725	A:e	5.02	A
USGS	12510500	2015-08-10	805	A:e	5.10	A
USGS	12510500	2015-08-11	867	A:e	5.30	A
USGS	12510500	2015-08-12	876	A:e	5.47	A
USGS	12510500	2015-08-13	834	A:e	5.39	A
USGS	12510500	2015-08-14	744	A:e	5.27	A
USGS	12510500	2015-08-15	758	A:e	5.08	A
USGS	12510500	2015-08-16	829	A:e	5.18	A
USGS	12510500	2015-08-17	853	A:e	5.33	A
USGS	12510500	2015-08-18	782	A:e	5.36	A
USGS	12510500	2015-08-19	749	A:e	5.21	A
USGS	12510500	2015-08-20	730	A:e	5.03	A
USGS	12510500	2015-08-21	744	A:e	5.07	A
USGS	12510500	2015-08-22	768	A:e	5.11	A
USGS	12510500	2015-08-23	815	A:e	5.17	A
USGS	12510500	2015-08-24	871	A:e	5.33	A
USGS	12510500	2015-08-25	909	A:e	5.43	A
USGS	12510500	2015-08-26	919	A:e	5.43	A
USGS	12510500	2015-08-27	862	A:e	5.40	A
USGS	12510500	2015-08-28	862	A:e	5.31	A
USGS	12510500	2015-08-29	951	A:e	5.28	A
USGS	12510500	2015-08-30	1300	A:e	5.33	A
USGS	12510500	2015-08-31	2000	A:e	6.45	A
USGS	12510500	2015-09-01	2030	A:e	6.99	A
USGS	12510500	2015-09-02	1550	A:e	6.58	A
USGS	12510500	2015-09-03	1250	A:e	5.88	A
USGS	12510500	2015-09-04	1130	A:e	5.54	A
USGS	12510500	2015-09-05	1030	A:e	5.36	A
USGS	12510500	2015-09-06	997	A:e	5.14	A
USGS	12510500	2015-09-07	980	A:e	5.17	A
USGS	12510500	2015-09-08	949	A:e	5.12	A
USGS	12510500	2015-09-09	878	A:e	5.02	A
USGS	12510500	2015-09-10	786	A	4.93	A
USGS	12510500	2015-09-11	700	A	4.85	A
USGS	12510500	2015-09-12	660	A	4.79	A
USGS	12510500	2015-09-13	659	A	4.77	A
USGS	12510500	2015-09-14	658	A	4.76	A
USGS	12510500	2015-09-15	725	A	4.82	A
USGS	12510500	2015-09-16	819	A	4.90	A
USGS	12510500	2015-09-17	815	A	4.88	A
USGS	12510500	2015-09-18	804	A	4.85	A
USGS	12510500	2015-09-19	841	A	4.88	A
USGS	12510500	2015-09-20	896	A	4.91	A
USGS	12510500	2015-09-21	809	A	4.81	A
USGS	12510500	2015-09-22	765	A	4.75	A
USGS	12510500	2015-09-23	744	A	4.71	A
USGS	12510500	2015-09-24	763	A	4.72	A
USGS	12510500	2015-09-25	764	A	4.70	A
USGS	12510500	2015-09-26	799	A	4.72	A
USGS	12510500	2015-09-27	798	A	4.71	A
USGS	12510500	2015-09-28	869	A	4.76	A
USGS	12510500	2015-09-29	965	A	4.84	A
USGS	12510500	2015-09-30	1000	A	4.86	A
USGS	12510500	2015-10-01	845	A	4.69	A
USGS	12510500	2015-10-02	912	A	4.74	A
USGS	12510500	2015-10-03	1040	A	4.84	A
USGS	12510500	2015-10-04	820	A	4.62	A
USGS	12510500	2015-10-05	797	A	4.58	A
USGS	12510500	2015-10-06	906	A	4.67	A
USGS	12510500	2015-10-07	840	A	4.59	A
USGS	12510500	2015-10-08	772	A	4.51	A
USGS	12510500	2015-10-09	800	A:e		
USGS	12510500	2015-10-10	850	A:e		
USGS	12510500	2015-10-11	900	A:e		
USGS	12510500	2015-10-12	980	A:e		
USGS	12510500	2015-10-13	1060	A:e		
USGS	12510500	2015-10-14	1660	A	5.13	A
USGS	12510500	2015-10-15	1350	A	4.97	A
USGS	12510500	2015-10-16	2010	A	5.38	A
USGS	12510500	2015-10-17	2670	A	5.79	A
USGS	12510500	2015-10-18	2160	A	5.50	A
USGS	12510500	2015-10-19	2040	A	5.44	A
USGS	12510500	2015-10-20	2260	A	5.60	A
USGS	12510500	2015-10-21	2510	A	5.78	A
USGS	12510500	2015-10-22	2510	A	5.81	A
USGS	12510500	2015-10-23	2340	A	5.71	A
USGS	12510500	2015-10-24	2170	A	5.62	A
USGS	12510500	2015-10-25	2020	A	5.52	A
USGS	12510500	2015-10-26	1780	A	5.36	A
USGS	12510500	2015-10-27	1770	A	5.36	A
USGS	12510500	2015-10-28	1760	A	5.37	A
USGS	12510500	2015-10-29	1630	A	5.30	A
USGS	12510500	2015-10-30	1710	A	5.37	A
USGS	12510500	2015-10-31	1520	A	5.25	A
USGS	12510500	2015-11-01	1550	A	5.29	A
USGS	12510500	2015-11-02	3940	A	7.23	A
USGS	12510500	2015-11-03	4330	A	7.62	A
USGS	12510500	2015-11-04	3470	A	6.97	A
USGS	12510500	2015-11-05	2930	A	6.54	A
USGS	12510500	2015-11-06	2530	A	6.19	A
USGS	12510500	2015-11-07	2200	A	5.89	A
USGS	12510500	2015-11-08	1960	A	5.67	A
USGS	12510500	2015-11-09	1920	A	5.64	A
USGS	12510500	2015-11-10	1830	A	5.54	A
USGS	12510500	2015-11-11	1740	A	5.46	A
USGS	12510500	2015-11-12	1650	A	5.37	A
USGS	12510500	2015-11-13	1570	A	5.32	A
USGS	12510500	2015-11-14	1470	A	5.24	A
USGS	12510500	2015-11-15	2120	A	5.81	A
USGS	12510500	2015-11-16	3770	A	7.21	A
USGS	12510500	2015-11-17	3450	A	6.96	A
USGS	12510500	2015-11-18	3270	A	6.73	A
USGS	12510500	2015-11-19	11600	A	10.86	A
USGS	12510500	2015-11-20	12100	A	11.44	A
USGS	12510500	2015-11-21	7620	A	9.08	A
USGS	12510500	2015-11-22	5810	A	7.93	A
USGS	12510500	2015-11-23	4910	A	7.30	A
USGS	12510500	2015-11-24	4390	A	6.93	A
USGS	12510500	2015-11-25	4030	A	6.66	A
USGS	12510500	2015-11-26	3620	A	6.34	A
USGS	12510500	2015-11-27	3240	A	6.04	A
USGS	12510500	2015-11-28	2990	A	5.83	A
USGS	12510500	2015-11-29	2850	A	5.72	A
USGS	12510500	2015-11-30	2650	A	5.54	A
USGS	12510500	2015-12-01	2560	A	5.46	A
USGS	12510500	2015-12-02	2390	A	5.32	A
USGS	12510500	2015-12-03	2290	A	5.22	A
USGS	12510500	2015-12-04	2270	A	5.21	A
USGS	12510500	2015-12-05	2260	A	5.20	A
USGS	12510500	2015-12-06	2200	A	5.14	A
USGS	12510500	2015-12-07	2250	A	5.19	A
USGS	12510500	2015-12-08	2550	A	5.46	A
USGS	12510500	2015-12-09	3640	A	6.34	A
USGS	12510500	2015-12-10	11300	A	10.95	A
USGS	12510500	2015-12-11	20400	A	14.31	A
USGS	12510500	2015-12-12	17700	A	13.43	A
USGS	12510500	2015-12-13	10700	A	10.69	A
USGS	12510500	2015-12-14	8310	A	9.36	A
USGS	12510500	2015-12-15	7100	A	8.56	A
USGS	12510500	2015-12-16	6300	A	7.99	A
USGS	12510500	2015-12-17	5730	A	7.57	A
