# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:30:57 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 13344500 TUCANNON RIVER NEAR STARBUCK, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 13344500
#            TS   parameter     statistic     Description
#        150225       00060     00003     Discharge, cubic feet per second (Mean)
#        150226       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	150225_00060_00003	150225_00060_00003_cd	150226_00065_00003	150226_00065_00003_cd
USGS	13344500	2013-07-02	94.7	A	9.06	A
USGS	13344500	2013-07-03	90.3	A	9.03	A
USGS	13344500	2013-07-04	86.3	A	9.01	A
USGS	13344500	2013-07-05	86.6	A	9.01	A
USGS	13344500	2013-07-06	88.1	A	9.02	A
USGS	13344500	2013-07-07	89.1	A	9.03	A
USGS	13344500	2013-07-08	86.3	A	9.01	A
USGS	13344500	2013-07-09	83.0	A	8.99	A
USGS	13344500	2013-07-10	77.9	A	8.96	A
USGS	13344500	2013-07-11	78.3	A	8.96	A
USGS	13344500	2013-07-12	75.4	A	8.95	A
USGS	13344500	2013-07-13	74.3	A	8.94	A
USGS	13344500	2013-07-14	75.0	A	8.94	A
USGS	13344500	2013-07-15	74.8	A	8.94	A
USGS	13344500	2013-07-16	76.3	A	8.95	A
USGS	13344500	2013-07-17	79.9	A	8.97	A
USGS	13344500	2013-07-18	75.1	A	8.95	A
USGS	13344500	2013-07-19	72.0	A	8.93	A
USGS	13344500	2013-07-20	70.4	A	8.92	A
USGS	13344500	2013-07-21	70.0	A	8.91	A
USGS	13344500	2013-07-22	69.6	A	8.91	A
USGS	13344500	2013-07-23	69.3	A	8.91	A
USGS	13344500	2013-07-24	67.6	A	8.90	A
USGS	13344500	2013-07-25	65.1	A	8.88	A
USGS	13344500	2013-07-26	65.7	A	8.89	A
USGS	13344500	2013-07-27	64.3	A	8.88	A
USGS	13344500	2013-07-28	66.5	A	8.89	A
USGS	13344500	2013-07-29	69.1	A	8.91	A
USGS	13344500	2013-07-30	66.6	A	8.89	A
USGS	13344500	2013-07-31	65.6	A	8.89	A
USGS	13344500	2013-08-01	68.4	A	8.90	A
USGS	13344500	2013-08-02	74.4	A	8.94	A
USGS	13344500	2013-08-03	75.4	A	8.95	A
USGS	13344500	2013-08-04	73.1	A	8.93	A
USGS	13344500	2013-08-05	68.1	A	8.90	A
USGS	13344500	2013-08-06	63.1	A	8.87	A
USGS	13344500	2013-08-07	61.8	A	8.86	A
USGS	13344500	2013-08-08	60.8	A	8.85	A
USGS	13344500	2013-08-09	64.5	A	8.88	A
USGS	13344500	2013-08-10	65.2	A	8.88	A
USGS	13344500	2013-08-11	65.0	A	8.88	A
USGS	13344500	2013-08-12	71.1	A	8.92	A
USGS	13344500	2013-08-13	70.5	A	8.92	A
USGS	13344500	2013-08-14	67.8	A	8.90	A
USGS	13344500	2013-08-15	64.4	A	8.88	A
USGS	13344500	2013-08-16	64.0	A	8.87	A
USGS	13344500	2013-08-17	71.2	A	8.92	A
USGS	13344500	2013-08-18	68.5	A	8.90	A
USGS	13344500	2013-08-19	67.6	A	8.90	A
USGS	13344500	2013-08-20	66.4	A	8.89	A
USGS	13344500	2013-08-21	67.9	A	8.90	A
USGS	13344500	2013-08-22	63.3	A	8.87	A
USGS	13344500	2013-08-23	65.2	A	8.88	A
USGS	13344500	2013-08-24	65.7	A	8.89	A
USGS	13344500	2013-08-25	63.8	A	8.87	A
USGS	13344500	2013-08-26	65.8	A	8.89	A
USGS	13344500	2013-08-27	64.6	A	8.88	A
USGS	13344500	2013-08-28	60.5	A	8.85	A
USGS	13344500	2013-08-29	60.8	A	8.85	A
USGS	13344500	2013-08-30	61.1	A	8.86	A
USGS	13344500	2013-08-31	62.1	A	8.86	A
USGS	13344500	2013-09-01	61.3	A	8.86	A
USGS	13344500	2013-09-02	64.6	A	8.88	A
USGS	13344500	2013-09-03	70.5	A	8.92	A
USGS	13344500	2013-09-04	69.3	A	8.91	A
USGS	13344500	2013-09-05	81.1	A	8.98	A
USGS	13344500	2013-09-06	83.8	A	9.00	A
USGS	13344500	2013-09-07	76.1	A	8.95	A
USGS	13344500	2013-09-08	75.9	A	8.95	A
USGS	13344500	2013-09-09	73.7	A	8.94	A
USGS	13344500	2013-09-10	69.5	A	8.91	A
USGS	13344500	2013-09-11	67.0	A	8.89	A
USGS	13344500	2013-09-12	65.7	A	8.89	A
USGS	13344500	2013-09-13	66.3	A	8.89	A
USGS	13344500	2013-09-14	66.8	A	8.89	A
USGS	13344500	2013-09-15	70.6	A	8.92	A
USGS	13344500	2013-09-16	66.5	A	8.89	A
USGS	13344500	2013-09-17	72.4	A	8.93	A
USGS	13344500	2013-09-18	84.5	A	9.00	A
USGS	13344500	2013-09-19	81.1	A	8.98	A
USGS	13344500	2013-09-20	73.7	A	8.94	A
USGS	13344500	2013-09-21	70.6	A	8.92	A
USGS	13344500	2013-09-22	73.2	A	8.93	A
USGS	13344500	2013-09-23	76.7	A	8.95	A
USGS	13344500	2013-09-24	80.0	A	8.97	A
USGS	13344500	2013-09-25	85.9	A	9.01	A
USGS	13344500	2013-09-26	84.3	A	9.00	A
USGS	13344500	2013-09-27	82.0	A	8.99	A
USGS	13344500	2013-09-28	88.1	A	9.02	A
USGS	13344500	2013-09-29	102	A	9.10	A
USGS	13344500	2013-09-30	121	A	9.19	A
USGS	13344500	2013-10-01	128	A	9.23	A
USGS	13344500	2013-10-02	114	A	9.16	A
USGS	13344500	2013-10-03	104	A	9.11	A
USGS	13344500	2013-10-04	98.5	A	9.08	A
USGS	13344500	2013-10-05	94.4	A	9.06	A
USGS	13344500	2013-10-06	92.2	A	9.04	A
USGS	13344500	2013-10-07	90.8	A	9.04	A
USGS	13344500	2013-10-08	90.6	A	9.04	A
USGS	13344500	2013-10-09	98.4	A	9.08	A
USGS	13344500	2013-10-10	95.8	A	9.06	A
USGS	13344500	2013-10-11	92.7	A	9.05	A
USGS	13344500	2013-10-12	93.0	A	9.05	A
USGS	13344500	2013-10-13	93.7	A	9.05	A
USGS	13344500	2013-10-14	92.2	A	9.04	A
USGS	13344500	2013-10-15	92.6	A	9.05	A
USGS	13344500	2013-10-16	92.9	A	9.05	A
USGS	13344500	2013-10-17	91.7	A	9.04	A
USGS	13344500	2013-10-18	91.5	A	9.04	A
USGS	13344500	2013-10-19	91.8	A	9.04	A
USGS	13344500	2013-10-20	91.9	A	9.04	A
USGS	13344500	2013-10-21	90.6	A	9.04	A
USGS	13344500	2013-10-22	89.4	A	9.03	A
USGS	13344500	2013-10-23	88.7	A	9.03	A
USGS	13344500	2013-10-24	89.5	A	9.03	A
USGS	13344500	2013-10-25	90.6	A	9.04	A
USGS	13344500	2013-10-26	90.7	A	9.04	A
USGS	13344500	2013-10-27	91.4	A	9.04	A
USGS	13344500	2013-10-28	90.5	A	9.04	A
USGS	13344500	2013-10-29	88.7	A	9.02	A
USGS	13344500	2013-10-30	89.1	A	9.03	A
USGS	13344500	2013-10-31	90.3	A	9.03	A
USGS	13344500	2013-11-01	91.5	A	9.04	A
USGS	13344500	2013-11-02	95.9	A	9.06	A
USGS	13344500	2013-11-03	97.7	A	9.08	A
USGS	13344500	2013-11-04	98.1	A	9.08	A
USGS	13344500	2013-11-05	105	A	9.11	A
USGS	13344500	2013-11-06	102	A	9.10	A
USGS	13344500	2013-11-07	104	A	9.11	A
USGS	13344500	2013-11-08	126	A	9.22	A
USGS	13344500	2013-11-09	112	A	9.15	A
USGS	13344500	2013-11-10	104	A	9.11	A
USGS	13344500	2013-11-11	101	A	9.09	A
USGS	13344500	2013-11-12	99.9	A	9.09	A
USGS	13344500	2013-11-13	97.6	A	9.07	A
USGS	13344500	2013-11-14	95.8	A	9.06	A
USGS	13344500	2013-11-15	97.2	A	9.07	A
USGS	13344500	2013-11-16	105	A	9.11	A
USGS	13344500	2013-11-17	105	A	9.11	A
USGS	13344500	2013-11-18	102	A	9.10	A
USGS	13344500	2013-11-19	101	A	9.09	A
USGS	13344500	2013-11-20	118	A	9.18	A
USGS	13344500	2013-11-21	113	A	9.15	A
USGS	13344500	2013-11-22	104	A	9.11	A
USGS	13344500	2013-11-23	102	A	9.10	A
USGS	13344500	2013-11-24	102	A	9.10	A
USGS	13344500	2013-11-25	100	A	9.09	A
USGS	13344500	2013-11-26	99.0	A	9.08	A
USGS	13344500	2013-11-27	98.8	A	9.08	A
USGS	13344500	2013-11-28	98.2	A	9.08	A
USGS	13344500	2013-11-29	97.0	A	9.07	A
USGS	13344500	2013-11-30	97.7	A	9.07	A
USGS	13344500	2013-12-01	106	A	9.12	A
USGS	13344500	2013-12-02	217	A	9.59	A
USGS	13344500	2013-12-03	255	A	9.74	A
USGS	13344500	2013-12-04	204	A	9.55	A
USGS	13344500	2013-12-05	159	A	9.37	A
USGS	13344500	2013-12-06	148	A	9.32	A
USGS	13344500	2013-12-07	141	A	9.29	A
USGS	13344500	2013-12-08	102	A	9.10	A
USGS	13344500	2013-12-09	100	A:e	9.19	A
USGS	13344500	2013-12-10	105	A:e	9.38	A
USGS	13344500	2013-12-11	110	A:e	9.25	A
USGS	13344500	2013-12-12	115	A:e	9.22	A
USGS	13344500	2013-12-13	121	A	9.20	A
USGS	13344500	2013-12-14	120	A	9.19	A
USGS	13344500	2013-12-15	120	A	9.19	A
USGS	13344500	2013-12-16	118	A	9.18	A
USGS	13344500	2013-12-17	112	A	9.15	A
USGS	13344500	2013-12-18	113	A	9.16	A
USGS	13344500	2013-12-19	112	A	9.15	A
USGS	13344500	2013-12-20	111	A	9.15	A
USGS	13344500	2013-12-21	117	A	9.17	A
USGS	13344500	2013-12-22	115	A	9.16	A
USGS	13344500	2013-12-23	120	A	9.19	A
USGS	13344500	2013-12-24	137	A	9.27	A
USGS	13344500	2013-12-25	142	A	9.29	A
USGS	13344500	2013-12-26	141	A	9.29	A
USGS	13344500	2013-12-27	139	A	9.28	A
USGS	13344500	2013-12-28	136	A	9.27	A
USGS	13344500	2013-12-29	132	A	9.25	A
USGS	13344500	2013-12-30	128	A	9.23	A
USGS	13344500	2013-12-31	129	A	9.23	A
USGS	13344500	2014-01-01	127	A	9.23	A
USGS	13344500	2014-01-02	123	A	9.20	A
USGS	13344500	2014-01-03	129	A	9.24	A
USGS	13344500	2014-01-04	133	A	9.25	A
USGS	13344500	2014-01-05	126	A	9.22	A
USGS	13344500	2014-01-06	122	A	9.20	A
USGS	13344500	2014-01-07	123	A	9.21	A
USGS	13344500	2014-01-08	124	A	9.21	A
USGS	13344500	2014-01-09	137	A	9.27	A
USGS	13344500	2014-01-10	139	A	9.28	A
USGS	13344500	2014-01-11	139	A	9.28	A
USGS	13344500	2014-01-12	177	A	9.45	A
USGS	13344500	2014-01-13	188	A	9.49	A
USGS	13344500	2014-01-14	198	A	9.53	A
USGS	13344500	2014-01-15	200	A	9.54	A
USGS	13344500	2014-01-16	192	A	9.51	A
USGS	13344500	2014-01-17	181	A	9.46	A
USGS	13344500	2014-01-18	171	A	9.42	A
USGS	13344500	2014-01-19	161	A	9.38	A
USGS	13344500	2014-01-20	154	A	9.35	A
USGS	13344500	2014-01-21	147	A	9.32	A
USGS	13344500	2014-01-22	141	A	9.29	A
USGS	13344500	2014-01-23	136	A	9.27	A
USGS	13344500	2014-01-24	131	A	9.24	A
USGS	13344500	2014-01-25	126	A	9.22	A
USGS	13344500	2014-01-26	123	A	9.21	A
USGS	13344500	2014-01-27	120	A	9.19	A
USGS	13344500	2014-01-28	118	A	9.18	A
USGS	13344500	2014-01-29	134	A	9.26	A
USGS	13344500	2014-01-30	210	A	9.57	A
USGS	13344500	2014-01-31	196	A	9.52	A
USGS	13344500	2014-02-01	188	A	9.49	A
USGS	13344500	2014-02-02	182	A	9.47	A
USGS	13344500	2014-02-03	176	A	9.44	A
USGS	13344500	2014-02-04	165	A	9.40	A
USGS	13344500	2014-02-05	149	A	9.33	A
USGS	13344500	2014-02-06	109	A	9.13	A
USGS	13344500	2014-02-07	144	A	9.30	A
USGS	13344500	2014-02-08	150	A	9.33	A
USGS	13344500	2014-02-09	142	A	9.29	A
USGS	13344500	2014-02-10	138	A	9.27	A
USGS	13344500	2014-02-11	145	A	9.30	A
USGS	13344500	2014-02-12	181	A	9.45	A
USGS	13344500	2014-02-13	267	A	9.75	A
USGS	13344500	2014-02-14	305	A	9.87	A
USGS	13344500	2014-02-15	367	A	10.05	A
USGS	13344500	2014-02-16	402	A	10.15	A
USGS	13344500	2014-02-17	400	A	10.14	A
USGS	13344500	2014-02-18	380	A	10.08	A
USGS	13344500	2014-02-19	405	A	10.15	A
USGS	13344500	2014-02-20	394	A	10.12	A
USGS	13344500	2014-02-21	350	A	10.00	A
USGS	13344500	2014-02-22	305	A	9.86	A
USGS	13344500	2014-02-23	274	A	9.77	A
USGS	13344500	2014-02-24	267	A	9.75	A
USGS	13344500	2014-02-25	268	A	9.75	A
USGS	13344500	2014-02-26	265	A	9.74	A
USGS	13344500	2014-02-27	266	A	9.74	A
USGS	13344500	2014-02-28	272	A	9.76	A
USGS	13344500	2014-03-01	285	A	9.80	A
USGS	13344500	2014-03-02	297	A	9.84	A
USGS	13344500	2014-03-03	318	A	9.90	A
USGS	13344500	2014-03-04	400	A	10.14	A
USGS	13344500	2014-03-05	461	A	10.32	A
USGS	13344500	2014-03-06	624	A	10.73	A
USGS	13344500	2014-03-07	890	A	11.34	A
USGS	13344500	2014-03-08	761	A	11.06	A
USGS	13344500	2014-03-09	668	A	10.85	A
USGS	13344500	2014-03-10	921	A	11.40	A
USGS	13344500	2014-03-11	934	A	11.43	A
USGS	13344500	2014-03-12	733	A	11.00	A
USGS	13344500	2014-03-13	599	A	10.68	A
USGS	13344500	2014-03-14	523	A	10.49	A
USGS	13344500	2014-03-15	466	A	10.33	A
USGS	13344500	2014-03-16	420	A	10.21	A
USGS	13344500	2014-03-17	435	A	10.25	A
USGS	13344500	2014-03-18	419	A	10.20	A
USGS	13344500	2014-03-19	395	A	10.14	A
USGS	13344500	2014-03-20	382	A	10.10	A
USGS	13344500	2014-03-21	366	A	10.04	A
USGS	13344500	2014-03-22	347	A	9.98	A
USGS	13344500	2014-03-23	328	A	9.93	A
USGS	13344500	2014-03-24	309	A	9.86	A
USGS	13344500	2014-03-25	293	A	9.81	A
USGS	13344500	2014-03-26	289	A	9.80	A
USGS	13344500	2014-03-27	289	A	9.80	A
USGS	13344500	2014-03-28	289	A	9.80	A
USGS	13344500	2014-03-29	333	A	9.94	A
USGS	13344500	2014-03-30	399	A	10.15	A
USGS	13344500	2014-03-31	407	A	10.17	A
USGS	13344500	2014-04-01	388	A	10.12	A
USGS	13344500	2014-04-02	364	A	10.04	A
USGS	13344500	2014-04-03	338	A	9.96	A
USGS	13344500	2014-04-04	325	A	9.91	A
USGS	13344500	2014-04-05	311	A	9.87	A
USGS	13344500	2014-04-06	306	A	9.85	A
USGS	13344500	2014-04-07	314	A	9.88	A
USGS	13344500	2014-04-08	325	A	9.92	A
USGS	13344500	2014-04-09	361	A	10.04	A
USGS	13344500	2014-04-10	414	A	10.19	A
USGS	13344500	2014-04-11	405	A	10.16	A
USGS	13344500	2014-04-12	386	A	10.11	A
USGS	13344500	2014-04-13	367	A	10.05	A
USGS	13344500	2014-04-14	341	A	9.98	A
USGS	13344500	2014-04-15	325	A	9.93	A
USGS	13344500	2014-04-16	313	A	9.89	A
USGS	13344500	2014-04-17	306	A	9.87	A
USGS	13344500	2014-04-18	318	A	9.90	A
USGS	13344500	2014-04-19	316	A	9.90	A
USGS	13344500	2014-04-20	309	A	9.87	A
USGS	13344500	2014-04-21	305	A	9.86	A
USGS	13344500	2014-04-22	313	A	9.89	A
USGS	13344500	2014-04-23	318	A	9.90	A
USGS	13344500	2014-04-24	311	A	9.88	A
USGS	13344500	2014-04-25	318	A	9.90	A
USGS	13344500	2014-04-26	318	A	9.90	A
USGS	13344500	2014-04-27	308	A	9.87	A
USGS	13344500	2014-04-28	296	A	9.83	A
USGS	13344500	2014-04-29	275	A	9.76	A
USGS	13344500	2014-04-30	260	A	9.70	A
USGS	13344500	2014-05-01	258	A	9.70	A
USGS	13344500	2014-05-02	279	A	9.78	A
USGS	13344500	2014-05-03	318	A	9.90	A
USGS	13344500	2014-05-04	352	A	10.01	A
USGS	13344500	2014-05-05	363	A	10.05	A
USGS	13344500	2014-05-06	351	A	10.01	A
USGS	13344500	2014-05-07	331	A	9.94	A
USGS	13344500	2014-05-08	312	A	9.89	A
USGS	13344500	2014-05-09	317	A	9.90	A
USGS	13344500	2014-05-10	317	A	9.90	A
USGS	13344500	2014-05-11	298	A	9.84	A
USGS	13344500	2014-05-12	279	A	9.78	A
USGS	13344500	2014-05-13	264	A	9.72	A
USGS	13344500	2014-05-14	261	A	9.71	A
USGS	13344500	2014-05-15	269	A	9.74	A
USGS	13344500	2014-05-16	291	A	9.81	A
USGS	13344500	2014-05-17	308	A	9.88	A
USGS	13344500	2014-05-18	310	A	9.88	A
USGS	13344500	2014-05-19	296	A	9.83	A
USGS	13344500	2014-05-20	280	A	9.78	A
USGS	13344500	2014-05-21	266	A	9.73	A
USGS	13344500	2014-05-22	264	A	9.72	A
USGS	13344500	2014-05-23	269	A	9.74	A
USGS	13344500	2014-05-24	279	A	9.78	A
USGS	13344500	2014-05-25	277	A	9.77	A
USGS	13344500	2014-05-26	267	A	9.73	A
USGS	13344500	2014-05-27	260	A	9.71	A
USGS	13344500	2014-05-28	253	A	9.68	A
USGS	13344500	2014-05-29	241	A	9.64	A
USGS	13344500	2014-05-30	225	A	9.58	A
USGS	13344500	2014-05-31	217	A	9.56	A
USGS	13344500	2014-06-01	211	A	9.53	A
USGS	13344500	2014-06-02	205	A	9.51	A
USGS	13344500	2014-06-03	210	A	9.53	A
USGS	13344500	2014-06-04	205	A	9.51	A
USGS	13344500	2014-06-05	196	A	9.48	A
USGS	13344500	2014-06-06	189	A	9.45	A
USGS	13344500	2014-06-07	178	A	9.40	A
USGS	13344500	2014-06-08	168	A	9.37	A
USGS	13344500	2014-06-09	163	A	9.35	A
USGS	13344500	2014-06-10	159	A	9.33	A
USGS	13344500	2014-06-11	153	A	9.30	A
USGS	13344500	2014-06-12	149	A	9.29	A
USGS	13344500	2014-06-13	145	A	9.27	A
USGS	13344500	2014-06-14	154	A	9.31	A
USGS	13344500	2014-06-15	148	A	9.28	A
USGS	13344500	2014-06-16	141	A	9.25	A
USGS	13344500	2014-06-17	142	A	9.26	A
USGS	13344500	2014-06-18	169	A	9.37	A
USGS	13344500	2014-06-19	154	A	9.31	A
USGS	13344500	2014-06-20	136	A	9.23	A
USGS	13344500	2014-06-21	131	A	9.20	A
USGS	13344500	2014-06-22	126	A	9.18	A
USGS	13344500	2014-06-23	121	A	9.16	A
USGS	13344500	2014-06-24	117	A	9.14	A
USGS	13344500	2014-06-25	114	A	9.13	A
USGS	13344500	2014-06-26	122	A	9.16	A
USGS	13344500	2014-06-27	132	A	9.21	A
USGS	13344500	2014-06-28	123	A	9.17	A
USGS	13344500	2014-06-29	118	A	9.15	A
USGS	13344500	2014-06-30	113	A	9.13	A
USGS	13344500	2014-07-01	102	A	9.07	A
USGS	13344500	2014-07-02	98.3	A	9.05	A
USGS	13344500	2014-07-03	96.1	A	9.04	A
USGS	13344500	2014-07-04	94.7	A	9.03	A
USGS	13344500	2014-07-05	94.0	A	9.02	A
USGS	13344500	2014-07-06	93.0	A	9.02	A
USGS	13344500	2014-07-07	90.1	A	9.00	A
USGS	13344500	2014-07-08	86.7	A	8.98	A
USGS	13344500	2014-07-09	83.5	A	8.97	A
USGS	13344500	2014-07-10	81.4	A	8.95	A
USGS	13344500	2014-07-11	78.5	A	8.94	A
USGS	13344500	2014-07-12	76.4	A	8.92	A
USGS	13344500	2014-07-13	74.4	A	8.91	A
USGS	13344500	2014-07-14	73.0	A	8.90	A
USGS	13344500	2014-07-15	72.4	A	8.90	A
USGS	13344500	2014-07-16	69.9	A	8.88	A
USGS	13344500	2014-07-17	68.8	A	8.88	A
USGS	13344500	2014-07-18	69.8	A	8.88	A
USGS	13344500	2014-07-19	68.2	A	8.87	A
USGS	13344500	2014-07-20	68.7	A	8.87	A
USGS	13344500	2014-07-21	70.7	A	8.89	A
USGS	13344500	2014-07-22	72.5	A	8.90	A
USGS	13344500	2014-07-23	96.8	A	9.04	A
USGS	13344500	2014-07-24	94.9	A	9.03	A
USGS	13344500	2014-07-25	84.8	A	8.97	A
USGS	13344500	2014-07-26	79.3	A	8.94	A
USGS	13344500	2014-07-27	74.4	A	8.91	A
USGS	13344500	2014-07-28	70.5	A	8.88	A
USGS	13344500	2014-07-29	66.9	A	8.86	A
USGS	13344500	2014-07-30	66.4	A	8.86	A
USGS	13344500	2014-07-31	62.5	A	8.83	A
USGS	13344500	2014-08-01	63.5	A	8.84	A
USGS	13344500	2014-08-02	65.1	A	8.85	A
USGS	13344500	2014-08-03	67.6	A	8.86	A
USGS	13344500	2014-08-04	65.5	A	8.85	A
USGS	13344500	2014-08-05	62.4	A	8.83	A
USGS	13344500	2014-08-06	63.3	A	8.84	A
USGS	13344500	2014-08-07	64.4	A	8.84	A
USGS	13344500	2014-08-08	62.7	A	8.83	A
USGS	13344500	2014-08-09	63.6	A	8.84	A
USGS	13344500	2014-08-10	63.1	A	8.84	A
USGS	13344500	2014-08-11	61.3	A	8.83	A
USGS	13344500	2014-08-12	61.3	A	8.83	A
USGS	13344500	2014-08-13	75.9	A	8.91	A
USGS	13344500	2014-08-14	95.5	A	9.01	A
USGS	13344500	2014-08-15	106	A	9.07	A
USGS	13344500	2014-08-16	92.2	A	9.00	A
USGS	13344500	2014-08-17	81.3	A	8.94	A
USGS	13344500	2014-08-18	75.8	A	8.91	A
USGS	13344500	2014-08-19	70.5	A	8.88	A
USGS	13344500	2014-08-20	68.4	A	8.87	A
USGS	13344500	2014-08-21	67.8	A	8.86	A
USGS	13344500	2014-08-22	68.8	A	8.87	A
USGS	13344500	2014-08-23	73.2	A	8.90	A
USGS	13344500	2014-08-24	74.9	A	8.91	A
USGS	13344500	2014-08-25	75.0	A	8.91	A
USGS	13344500	2014-08-26	71.6	A	8.89	A
USGS	13344500	2014-08-27	74.5	A	8.90	A
USGS	13344500	2014-08-28	64.4	A	8.84	A
USGS	13344500	2014-08-29	60.1	A	8.82	A
USGS	13344500	2014-08-30	65.9	A	8.85	A
USGS	13344500	2014-08-31	68.6	A	8.87	A
USGS	13344500	2014-09-01	70.4	A	8.88	A
USGS	13344500	2014-09-02	69.4	A	8.87	A
USGS	13344500	2014-09-03	69.2	A	8.87	A
USGS	13344500	2014-09-04	72.7	A	8.89	A
USGS	13344500	2014-09-05	73.7	A	8.90	A
USGS	13344500	2014-09-06	71.9	A	8.89	A
USGS	13344500	2014-09-07	71.9	A	8.89	A
USGS	13344500	2014-09-08	69.7	A	8.88	A
USGS	13344500	2014-09-09	69.9	A	8.88	A
USGS	13344500	2014-09-10	69.9	A	8.88	A
USGS	13344500	2014-09-11	71.7	A	8.89	A
USGS	13344500	2014-09-12	71.7	A	8.89	A
USGS	13344500	2014-09-13	70.9	A	8.88	A
USGS	13344500	2014-09-14	71.3	A	8.89	A
USGS	13344500	2014-09-15	69.7	A	8.88	A
USGS	13344500	2014-09-16	68.9	A	8.87	A
USGS	13344500	2014-09-17	68.7	A	8.87	A
USGS	13344500	2014-09-18	66.9	A	8.86	A
USGS	13344500	2014-09-19	68.0	A	8.87	A
USGS	13344500	2014-09-20	66.1	A	8.85	A
USGS	13344500	2014-09-21	67.1	A	8.86	A
USGS	13344500	2014-09-22	68.1	A	8.87	A
USGS	13344500	2014-09-23	75.3	A	8.91	A
USGS	13344500	2014-09-24	78.4	A	8.92	A
USGS	13344500	2014-09-25	73.6	A	8.90	A
USGS	13344500	2014-09-26	72.9	A	8.89	A
USGS	13344500	2014-09-27	75.1	A	8.91	A
USGS	13344500	2014-09-28	77.5	A	8.92	A
USGS	13344500	2014-09-29	75.1	A	8.91	A
USGS	13344500	2014-09-30	78.3	A	8.92	A
USGS	13344500	2014-10-01	79.0	A	8.93	A
USGS	13344500	2014-10-02	78.4	A	8.93	A
USGS	13344500	2014-10-03	75.9	A	8.91	A
USGS	13344500	2014-10-04	76.3	A	8.91	A
USGS	13344500	2014-10-05	75.2	A	8.91	A
USGS	13344500	2014-10-06	74.8	A	8.91	A
USGS	13344500	2014-10-07	75.4	A	8.91	A
USGS	13344500	2014-10-08	75.2	A	8.91	A
USGS	13344500	2014-10-09	75.2	A	8.91	A
USGS	13344500	2014-10-10	75.2	A	8.91	A
USGS	13344500	2014-10-11	76.0	A	8.91	A
USGS	13344500	2014-10-12	82.6	A	8.95	A
USGS	13344500	2014-10-13	82.1	A	8.95	A
USGS	13344500	2014-10-14	79.1	A	8.93	A
USGS	13344500	2014-10-15	83.4	A	8.95	A
USGS	13344500	2014-10-16	89.6	A	8.99	A
USGS	13344500	2014-10-17	86.7	A	8.97	A
USGS	13344500	2014-10-18	84.8	A	8.96	A
USGS	13344500	2014-10-19	84.1	A	8.96	A
USGS	13344500	2014-10-20	82.4	A	8.95	A
USGS	13344500	2014-10-21	81.0	A	8.94	A
USGS	13344500	2014-10-22	81.9	A	8.94	A
USGS	13344500	2014-10-23	85.0	A	8.96	A
USGS	13344500	2014-10-24	92.0	A	9.00	A
USGS	13344500	2014-10-25	91.6	A	9.00	A
USGS	13344500	2014-10-26	87.6	A	8.98	A
USGS	13344500	2014-10-27	88.1	A	8.98	A
USGS	13344500	2014-10-28	88.8	A	8.98	A
USGS	13344500	2014-10-29	93.6	A	9.01	A
USGS	13344500	2014-10-30	93.5	A	9.01	A
USGS	13344500	2014-10-31	90.0	A	8.99	A
USGS	13344500	2014-11-01	97.0	A	9.02	A
USGS	13344500	2014-11-02	102	A	9.05	A
USGS	13344500	2014-11-03	96.6	A	9.02	A
USGS	13344500	2014-11-04	96.5	A	9.02	A
USGS	13344500	2014-11-05	99.4	A	9.04	A
USGS	13344500	2014-11-06	94.5	A	9.01	A
USGS	13344500	2014-11-07	92.5	A	9.00	A
USGS	13344500	2014-11-08	92.9	A	9.00	A
USGS	13344500	2014-11-09	94.8	A	9.01	A
USGS	13344500	2014-11-10	108	A	9.08	A
USGS	13344500	2014-11-11	106	A	9.07	A
USGS	13344500	2014-11-12	101	A	9.04	A
USGS	13344500	2014-11-13	94.6	A	9.01	A
USGS	13344500	2014-11-14	96.7	A	9.02	A
USGS	13344500	2014-11-15	92.5	A	9.00	A
USGS	13344500	2014-11-16	88.3	A	8.98	A
USGS	13344500	2014-11-17	93.3	A	9.01	A
USGS	13344500	2014-11-18	94.4	A	9.01	A
USGS	13344500	2014-11-19	94.8	A	9.01	A
USGS	13344500	2014-11-20	95.4	A	9.02	A
USGS	13344500	2014-11-21	97.4	A	9.03	A
USGS	13344500	2014-11-22	111	A	9.09	A
USGS	13344500	2014-11-23	118	A	9.13	A
USGS	13344500	2014-11-24	112	A	9.10	A
USGS	13344500	2014-11-25	118	A	9.13	A
USGS	13344500	2014-11-26	204	A	9.49	A
USGS	13344500	2014-11-27	168	A	9.35	A
