# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 14:59:05 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12452990 ENTIAT RIVER NEAR ENTIAT, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12452990
#            TS   parameter     statistic     Description
#        149832       00060     00003     Discharge, cubic feet per second (Mean)
#        149833       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	149832_00060_00003	149832_00060_00003_cd	149833_00065_00003	149833_00065_00003_cd
USGS	12452990	2013-06-23	951	A	8.18	A
USGS	12452990	2013-06-24	996	A	8.23	A
USGS	12452990	2013-06-25	1060	A	8.30	A
USGS	12452990	2013-06-26	1020	A	8.27	A
USGS	12452990	2013-06-27	967	A	8.20	A
USGS	12452990	2013-06-28	936	A	8.16	A
USGS	12452990	2013-06-29	995	A	8.23	A
USGS	12452990	2013-06-30	1110	A	8.36	A
USGS	12452990	2013-07-01	1150	A	8.41	A
USGS	12452990	2013-07-02	1170	A	8.42	A
USGS	12452990	2013-07-03	1170	A	8.42	A
USGS	12452990	2013-07-04	1010	A	8.25	A
USGS	12452990	2013-07-05	883	A	8.10	A
USGS	12452990	2013-07-06	790	A	7.98	A
USGS	12452990	2013-07-07	739	A	7.91	A
USGS	12452990	2013-07-08	707	A	7.87	A
USGS	12452990	2013-07-09	676	A	7.83	A
USGS	12452990	2013-07-10	656	A	7.80	A
USGS	12452990	2013-07-11	637	A	7.77	A
USGS	12452990	2013-07-12	583	A	7.69	A
USGS	12452990	2013-07-13	523	A	7.61	A
USGS	12452990	2013-07-14	471	A	7.53	A
USGS	12452990	2013-07-15	432	A	7.47	A
USGS	12452990	2013-07-16	413	A	7.44	A
USGS	12452990	2013-07-17	407	A	7.43	A
USGS	12452990	2013-07-18	417	A	7.45	A
USGS	12452990	2013-07-19	406	A	7.43	A
USGS	12452990	2013-07-20	383	A	7.39	A
USGS	12452990	2013-07-21	363	A	7.35	A
USGS	12452990	2013-07-22	346	A	7.32	A
USGS	12452990	2013-07-23	338	A	7.31	A
USGS	12452990	2013-07-24	331	A	7.30	A
USGS	12452990	2013-07-25	316	A	7.27	A
USGS	12452990	2013-07-26	301	A	7.24	A
USGS	12452990	2013-07-27	286	A	7.21	A
USGS	12452990	2013-07-28	279	A	7.20	A
USGS	12452990	2013-07-29	262	A	7.17	A
USGS	12452990	2013-07-30	249	A	7.14	A
USGS	12452990	2013-07-31	240	A	7.12	A
USGS	12452990	2013-08-01	247	A	7.14	A
USGS	12452990	2013-08-02	275	A	7.19	A
USGS	12452990	2013-08-03	253	A	7.15	A
USGS	12452990	2013-08-04	241	A	7.12	A
USGS	12452990	2013-08-05	239	A	7.12	A
USGS	12452990	2013-08-06	226	A	7.09	A
USGS	12452990	2013-08-07	220	A	7.07	A
USGS	12452990	2013-08-08	215	A	7.06	A
USGS	12452990	2013-08-09	209	A	7.04	A
USGS	12452990	2013-08-10	234	A	7.10	A
USGS	12452990	2013-08-11	325	A	7.28	A
USGS	12452990	2013-08-12	300	A	7.24	A
USGS	12452990	2013-08-13	247	A	7.14	A
USGS	12452990	2013-08-14	216	A	7.06	A
USGS	12452990	2013-08-15	199	A	7.01	A
USGS	12452990	2013-08-16	199	A	7.01	A
USGS	12452990	2013-08-17	193	A	6.99	A
USGS	12452990	2013-08-18	185	A	6.97	A
USGS	12452990	2013-08-19	176	A	6.94	A
USGS	12452990	2013-08-20	170	A	6.92	A
USGS	12452990	2013-08-21	166	A	6.90	A
USGS	12452990	2013-08-22	159	A	6.88	A
USGS	12452990	2013-08-23	154	A	6.86	A
USGS	12452990	2013-08-24	152	A	6.86	A
USGS	12452990	2013-08-25	152	A	6.86	A
USGS	12452990	2013-08-26	150	A	6.85	A
USGS	12452990	2013-08-27	152	A	6.86	A
USGS	12452990	2013-08-28	152	A	6.86	A
USGS	12452990	2013-08-29	159	A	6.88	A
USGS	12452990	2013-08-30	194	A	7.00	A
USGS	12452990	2013-08-31	179	A	6.95	A
USGS	12452990	2013-09-01	163	A	6.90	A
USGS	12452990	2013-09-02	151	A	6.86	A
USGS	12452990	2013-09-03	147	A	6.84	A
USGS	12452990	2013-09-04	147	A	6.84	A
USGS	12452990	2013-09-05	153	A	6.86	A
USGS	12452990	2013-09-06	274	A	7.16	A
USGS	12452990	2013-09-07	277	A	7.20	A
USGS	12452990	2013-09-08	248	A	7.14	A
USGS	12452990	2013-09-09	205	A	7.03	A
USGS	12452990	2013-09-10	186	A	6.97	A
USGS	12452990	2013-09-11	174	A	6.93	A
USGS	12452990	2013-09-12	167	A	6.91	A
USGS	12452990	2013-09-13	163	A	6.89	A
USGS	12452990	2013-09-14	161	A	6.89	A
USGS	12452990	2013-09-15	160	A	6.89	A
USGS	12452990	2013-09-16	180	A	6.95	A
USGS	12452990	2013-09-17	175	A	6.94	A
USGS	12452990	2013-09-18	160	A	6.89	A
USGS	12452990	2013-09-19	151	A	6.85	A
USGS	12452990	2013-09-20	145	A	6.83	A
USGS	12452990	2013-09-21	140	A	6.81	A
USGS	12452990	2013-09-22	135	A	6.80	A
USGS	12452990	2013-09-23	149	A	6.85	A
USGS	12452990	2013-09-24	150	A	6.85	A
USGS	12452990	2013-09-25	138	A	6.81	A
USGS	12452990	2013-09-26	132	A	6.78	A
USGS	12452990	2013-09-27	130	A	6.78	A
USGS	12452990	2013-09-28	136	A	6.80	A
USGS	12452990	2013-09-29	336	A	7.28	A
USGS	12452990	2013-09-30	329	A	7.29	A
USGS	12452990	2013-10-01	310	A	7.26	A
USGS	12452990	2013-10-02	254	A	7.15	A
USGS	12452990	2013-10-03	241	A	7.12	A
USGS	12452990	2013-10-04	231	A	7.10	A
USGS	12452990	2013-10-05	227	A	7.09	A
USGS	12452990	2013-10-06	236	A	7.11	A
USGS	12452990	2013-10-07	245	A	7.13	A
USGS	12452990	2013-10-08	257	A	7.16	A
USGS	12452990	2013-10-09	252	A	7.14	A
USGS	12452990	2013-10-10	238	A	7.12	A
USGS	12452990	2013-10-11	230	A	7.10	A
USGS	12452990	2013-10-12	225	A	7.09	A
USGS	12452990	2013-10-13	219	A	7.07	A
USGS	12452990	2013-10-14	214	A	7.05	A
USGS	12452990	2013-10-15	208	A	7.04	A
USGS	12452990	2013-10-16	204	A	7.03	A
USGS	12452990	2013-10-17	199	A	7.01	A
USGS	12452990	2013-10-18	196	A	7.00	A
USGS	12452990	2013-10-19	192	A	6.99	A
USGS	12452990	2013-10-20	191	A	6.99	A
USGS	12452990	2013-10-21	190	A	6.98	A
USGS	12452990	2013-10-22	191	A	6.99	A
USGS	12452990	2013-10-23	189	A	6.98	A
USGS	12452990	2013-10-24	189	A	6.98	A
USGS	12452990	2013-10-25	186	A	6.97	A
USGS	12452990	2013-10-26	186	A	6.97	A
USGS	12452990	2013-10-27	183	A	6.96	A
USGS	12452990	2013-10-28	180	A	6.95	A
USGS	12452990	2013-10-29	176	A	6.94	A
USGS	12452990	2013-10-30	171	A	6.92	A
USGS	12452990	2013-10-31	170	A	6.92	A
USGS	12452990	2013-11-01	169	A	6.92	A
USGS	12452990	2013-11-02	173	A	6.93	A
USGS	12452990	2013-11-03	182	A	6.96	A
USGS	12452990	2013-11-04	164	A	6.90	A
USGS	12452990	2013-11-05	158	A	6.88	A
USGS	12452990	2013-11-06	160	A	6.89	A
USGS	12452990	2013-11-07	162	A	6.89	A
USGS	12452990	2013-11-08	163	A	6.90	A
USGS	12452990	2013-11-09	156	A	6.87	A
USGS	12452990	2013-11-10	157	A	6.87	A
USGS	12452990	2013-11-11	157	A	6.88	A
USGS	12452990	2013-11-12	156	A	6.87	A
USGS	12452990	2013-11-13	163	A	6.90	A
USGS	12452990	2013-11-14	159	A	6.88	A
USGS	12452990	2013-11-15	152	A	6.86	A
USGS	12452990	2013-11-16	153	A	6.86	A
USGS	12452990	2013-11-17	147	A	6.84	A
USGS	12452990	2013-11-18	149	A	6.85	A
USGS	12452990	2013-11-19	174	A	6.93	A
USGS	12452990	2013-11-20	175	A	6.93	A
USGS	12452990	2013-11-21	112	A	6.71	A
USGS	12452990	2013-11-22	110	A	6.69	A
USGS	12452990	2013-11-23	131	A	6.78	A
USGS	12452990	2013-11-24	146	A	6.84	A
USGS	12452990	2013-11-25	161	A	6.89	A
USGS	12452990	2013-11-26	158	A	6.88	A
USGS	12452990	2013-11-27	151	A	6.85	A
USGS	12452990	2013-11-28	141	A	6.82	A
USGS	12452990	2013-11-29	139	A	6.81	A
USGS	12452990	2013-11-30	144	A	6.83	A
USGS	12452990	2013-12-01	155	A	6.87	A
USGS	12452990	2013-12-02	178	A	6.95	A
USGS	12452990	2013-12-03	142	A	6.82	A
USGS	12452990	2013-12-04	90.5	A	6.61	A
USGS	12452990	2013-12-05	87.0	A:e	6.71	A
USGS	12452990	2013-12-06	86.0	A:e	6.95	A
USGS	12452990	2013-12-07	82.0	A:e	6.93	A
USGS	12452990	2013-12-08	84.0	A:e	7.01	A
USGS	12452990	2013-12-09	90.0	A:e	7.18	A
USGS	12452990	2013-12-10	100	A:e	7.26	A
USGS	12452990	2013-12-11	115	A:e	7.28	A
USGS	12452990	2013-12-12	130	A:e	7.22	A
USGS	12452990	2013-12-13	140	A:e	7.31	A
USGS	12452990	2013-12-14	144	A:e	7.37	A
USGS	12452990	2013-12-15	142	A:e	7.34	A
USGS	12452990	2013-12-16	141	A:e	7.36	A
USGS	12452990	2013-12-17	134	A:e	7.27	A
USGS	12452990	2013-12-18	130	A:e	6.81	A
USGS	12452990	2013-12-19	120	A:e	6.75	A
USGS	12452990	2013-12-20	119	A	6.74	A
USGS	12452990	2013-12-21	115	A	6.72	A
USGS	12452990	2013-12-22	120	A	6.74	A
USGS	12452990	2013-12-23	125	A	6.76	A
USGS	12452990	2013-12-24	128	A	6.77	A
USGS	12452990	2013-12-25	116	A	6.72	A
USGS	12452990	2013-12-26	116	A	6.72	A
USGS	12452990	2013-12-27	118	A	6.73	A
USGS	12452990	2013-12-28	111	A	6.70	A
USGS	12452990	2013-12-29	115	A	6.72	A
USGS	12452990	2013-12-30	113	A	6.71	A
USGS	12452990	2013-12-31	113	A	6.71	A
USGS	12452990	2014-01-01	112	A	6.71	A
USGS	12452990	2014-01-02	111	A	6.70	A
USGS	12452990	2014-01-03	119	A	6.74	A
USGS	12452990	2014-01-04	106	A	6.68	A
USGS	12452990	2014-01-05	78.0	A:e	6.67	A
USGS	12452990	2014-01-06	84.0	A:e	6.91	A
USGS	12452990	2014-01-07	112	A:e	6.79	A
USGS	12452990	2014-01-08	114	A:e	6.74	A
USGS	12452990	2014-01-09	106	A:e	6.70	A
USGS	12452990	2014-01-10	111	A:e	6.73	A
USGS	12452990	2014-01-11	127	A:e	6.77	A
USGS	12452990	2014-01-12	143	A	6.82	A
USGS	12452990	2014-01-13	142	A	6.82	A
USGS	12452990	2014-01-14	139	A	6.81	A
USGS	12452990	2014-01-15	126	A	6.76	A
USGS	12452990	2014-01-16	121	A	6.74	A
USGS	12452990	2014-01-17	117	A	6.73	A
USGS	12452990	2014-01-18	115	A	6.72	A
USGS	12452990	2014-01-19	113	A	6.71	A
USGS	12452990	2014-01-20	107	A	6.68	A
USGS	12452990	2014-01-21	107	A	6.69	A
USGS	12452990	2014-01-22	109	A:e	6.70	A
USGS	12452990	2014-01-23	104	A:e	6.68	A
USGS	12452990	2014-01-24	108	A:e	6.69	A
USGS	12452990	2014-01-25	106	A:e	6.69	A
USGS	12452990	2014-01-26	104	A:e	6.68	A
USGS	12452990	2014-01-27	105	A	6.68	A
USGS	12452990	2014-01-28	110	A	6.70	A
USGS	12452990	2014-01-29	115	A	6.72	A
USGS	12452990	2014-01-30	112	A	6.71	A
USGS	12452990	2014-01-31	111	A	6.70	A
USGS	12452990	2014-02-01	108	A	6.69	A
USGS	12452990	2014-02-02	103	A	6.67	A
USGS	12452990	2014-02-03	107	A	6.69	A
USGS	12452990	2014-02-04	101	A	6.66	A
USGS	12452990	2014-02-05	80.0	A:e	6.58	A
USGS	12452990	2014-02-06	60.0	A:e	6.68	A
USGS	12452990	2014-02-07	78.0	A:e	7.21	A
USGS	12452990	2014-02-08	100	A:e	7.88	A
USGS	12452990	2014-02-09	111	A:e	7.90	A
USGS	12452990	2014-02-10	112	A:e	7.70	A
USGS	12452990	2014-02-11	109	A:e	7.48	A
USGS	12452990	2014-02-12	115	A:e	6.87	A
USGS	12452990	2014-02-13	124	A:e	6.77	A
USGS	12452990	2014-02-14	129	A	6.77	A
USGS	12452990	2014-02-15	120	A	6.74	A
USGS	12452990	2014-02-16	117	A	6.73	A
USGS	12452990	2014-02-17	119	A	6.73	A
USGS	12452990	2014-02-18	119	A	6.73	A
USGS	12452990	2014-02-19	115	A	6.72	A
USGS	12452990	2014-02-20	115	A	6.72	A
USGS	12452990	2014-02-21	121	A	6.74	A
USGS	12452990	2014-02-22	114	A	6.72	A
USGS	12452990	2014-02-23	117	A	6.73	A
USGS	12452990	2014-02-24	112	A	6.71	A
USGS	12452990	2014-02-25	109	A	6.70	A
USGS	12452990	2014-02-26	109	A	6.69	A
USGS	12452990	2014-02-27	109	A	6.69	A
USGS	12452990	2014-02-28	109	A	6.69	A
USGS	12452990	2014-03-01	109	A	6.69	A
USGS	12452990	2014-03-02	102	A	6.66	A
USGS	12452990	2014-03-03	97.3	A	6.64	A
USGS	12452990	2014-03-04	99.9	A	6.65	A
USGS	12452990	2014-03-05	126	A	6.76	A
USGS	12452990	2014-03-06	180	A	6.95	A
USGS	12452990	2014-03-07	191	A	6.99	A
USGS	12452990	2014-03-08	181	A	6.96	A
USGS	12452990	2014-03-09	292	A	7.21	A
USGS	12452990	2014-03-10	369	A	7.36	A
USGS	12452990	2014-03-11	315	A	7.27	A
USGS	12452990	2014-03-12	283	A	7.21	A
USGS	12452990	2014-03-13	270	A	7.18	A
USGS	12452990	2014-03-14	281	A	7.20	A
USGS	12452990	2014-03-15	311	A	7.26	A
USGS	12452990	2014-03-16	322	A	7.28	A
USGS	12452990	2014-03-17	371	A	7.37	A
USGS	12452990	2014-03-18	327	A	7.29	A
USGS	12452990	2014-03-19	310	A	7.26	A
USGS	12452990	2014-03-20	298	A	7.24	A
USGS	12452990	2014-03-21	275	A	7.19	A
USGS	12452990	2014-03-22	257	A	7.16	A
USGS	12452990	2014-03-23	245	A	7.13	A
USGS	12452990	2014-03-24	237	A	7.12	A
USGS	12452990	2014-03-25	236	A	7.11	A
USGS	12452990	2014-03-26	238	A	7.12	A
USGS	12452990	2014-03-27	237	A	7.11	A
USGS	12452990	2014-03-28	244	A	7.13	A
USGS	12452990	2014-03-29	240	A	7.12	A
USGS	12452990	2014-03-30	238	A	7.12	A
USGS	12452990	2014-03-31	234	A	7.11	A
USGS	12452990	2014-04-01	233	A	7.11	A
USGS	12452990	2014-04-02	234	A	7.11	A
USGS	12452990	2014-04-03	235	A	7.11	A
USGS	12452990	2014-04-04	237	A	7.12	A
USGS	12452990	2014-04-05	243	A	7.13	A
USGS	12452990	2014-04-06	254	A	7.15	A
USGS	12452990	2014-04-07	287	A	7.22	A
USGS	12452990	2014-04-08	345	A	7.32	A
USGS	12452990	2014-04-09	466	A	7.52	A
USGS	12452990	2014-04-10	463	A	7.52	A
USGS	12452990	2014-04-11	457	A	7.51	A
USGS	12452990	2014-04-12	481	A	7.55	A
USGS	12452990	2014-04-13	482	A	7.55	A
USGS	12452990	2014-04-14	489	A	7.56	A
USGS	12452990	2014-04-15	506	A	7.58	A
USGS	12452990	2014-04-16	522	A	7.61	A
USGS	12452990	2014-04-17	529	A	7.62	A
USGS	12452990	2014-04-18	563	A	7.66	A
USGS	12452990	2014-04-19	557	A	7.66	A
USGS	12452990	2014-04-20	545	A	7.64	A
USGS	12452990	2014-04-21	531	A	7.62	A
USGS	12452990	2014-04-22	536	A	7.63	A
USGS	12452990	2014-04-23	536	A	7.63	A
USGS	12452990	2014-04-24	560	A	7.66	A
USGS	12452990	2014-04-25	570	A	7.67	A
USGS	12452990	2014-04-26	554	A	7.65	A
USGS	12452990	2014-04-27	545	A	7.64	A
USGS	12452990	2014-04-28	530	A	7.62	A
USGS	12452990	2014-04-29	522	A	7.61	A
USGS	12452990	2014-04-30	542	A	7.64	A
USGS	12452990	2014-05-01	618	A	7.74	A
USGS	12452990	2014-05-02	818	A	8.02	A
USGS	12452990	2014-05-03	1130	A	8.38	A
USGS	12452990	2014-05-04	1230	A	8.48	A
USGS	12452990	2014-05-05	1170	A	8.43	A
USGS	12452990	2014-05-06	1130	A	8.38	A
USGS	12452990	2014-05-07	1090	A	8.34	A
USGS	12452990	2014-05-08	1100	A	8.35	A
USGS	12452990	2014-05-09	1120	A	8.37	A
USGS	12452990	2014-05-10	1100	A	8.35	A
USGS	12452990	2014-05-11	1060	A	8.31	A
USGS	12452990	2014-05-12	1060	A	8.30	A
USGS	12452990	2014-05-13	1100	A	8.35	A
USGS	12452990	2014-05-14	1250	A	8.50	A
USGS	12452990	2014-05-15	1630	A	8.86	A
USGS	12452990	2014-05-16	2130	A	9.26	A
USGS	12452990	2014-05-17	2550	A	9.56	A
USGS	12452990	2014-05-18	2330	A	9.40	A
USGS	12452990	2014-05-19	2060	A	9.20	A
USGS	12452990	2014-05-20	1890	A	9.08	A
USGS	12452990	2014-05-21	1910	A	9.09	A
USGS	12452990	2014-05-22	2030	A	9.19	A
USGS	12452990	2014-05-23	2370	A	9.43	A
USGS	12452990	2014-05-24	2540	A	9.55	A
USGS	12452990	2014-05-25	2360	A	9.43	A
USGS	12452990	2014-05-26	2070	A	9.21	A
USGS	12452990	2014-05-27	1890	A	9.07	A
USGS	12452990	2014-05-28	1710	A	8.93	A
USGS	12452990	2014-05-29	1580	A	8.81	A
USGS	12452990	2014-05-30	1510	A	8.76	A
USGS	12452990	2014-05-31	1490	A	8.73	A
USGS	12452990	2014-06-01	1590	A	8.82	A
USGS	12452990	2014-06-02	1760	A	8.97	A
USGS	12452990	2014-06-03	1960	A	9.13	A
USGS	12452990	2014-06-04	2110	A	9.24	A
USGS	12452990	2014-06-05	2040	A	9.19	A
USGS	12452990	2014-06-06	1890	A	9.07	A
USGS	12452990	2014-06-07	1770	A	8.98	A
USGS	12452990	2014-06-08	1760	A	8.97	A
USGS	12452990	2014-06-09	1830	A	9.03	A
USGS	12452990	2014-06-10	1830	A	9.02	A
USGS	12452990	2014-06-11	1650	A	8.88	A
USGS	12452990	2014-06-12	1540	A	8.78	A
USGS	12452990	2014-06-13	1580	A	8.82	A
USGS	12452990	2014-06-14	1500	A	8.74	A
USGS	12452990	2014-06-15	1450	A	8.70	A
USGS	12452990	2014-06-16	1360	A	8.62	A
USGS	12452990	2014-06-17	1240	A	8.50	A
USGS	12452990	2014-06-18	1170	A	8.42	A
USGS	12452990	2014-06-19	1170	A	8.42	A
USGS	12452990	2014-06-20	1210	A	8.47	A
USGS	12452990	2014-06-21	1220	A	8.47	A
USGS	12452990	2014-06-22	1150	A	8.40	A
USGS	12452990	2014-06-23	1140	A	8.39	A
USGS	12452990	2014-06-24	1240	A	8.50	A
USGS	12452990	2014-06-25	1290	A	8.54	A
USGS	12452990	2014-06-26	1210	A	8.46	A
USGS	12452990	2014-06-27	1130	A	8.39	A
USGS	12452990	2014-06-28	1060	A	8.31	A
USGS	12452990	2014-06-29	1000	A	8.24	A
USGS	12452990	2014-06-30	939	A	8.17	A
USGS	12452990	2014-07-01	890	A	8.11	A
USGS	12452990	2014-07-02	905	A	8.13	A
USGS	12452990	2014-07-03	923	A	8.15	A
USGS	12452990	2014-07-04	882	A	8.10	A
USGS	12452990	2014-07-05	813	A	8.00	A
USGS	12452990	2014-07-06	784	A	7.96	A
USGS	12452990	2014-07-07	806	A	7.99	A
USGS	12452990	2014-07-08	768	A	7.94	A
USGS	12452990	2014-07-09	755	A	7.93	A
USGS	12452990	2014-07-10	699	A	7.85	A
USGS	12452990	2014-07-11	637	A	7.76	A
USGS	12452990	2014-07-12	609	A	7.72	A
USGS	12452990	2014-07-13	590	A	7.69	A
USGS	12452990	2014-07-14	593	A	7.69	A
USGS	12452990	2014-07-15	610	A	7.72	A
USGS	12452990	2014-07-16	576	A	7.66	A
USGS	12452990	2014-07-17	536	A	7.61	A
USGS	12452990	2014-07-18	494	A	7.55	A
USGS	12452990	2014-07-19	462	A	7.50	A
USGS	12452990	2014-07-20	474	A	7.52	A
USGS	12452990	2014-07-21	418	A	7.43	A
USGS	12452990	2014-07-22	377	A	7.36	A
USGS	12452990	2014-07-23	384	A	7.37	A
USGS	12452990	2014-07-24	416	A	7.42	A
USGS	12452990	2014-07-25	363	A	7.33	A
USGS	12452990	2014-07-26	326	A	7.26	A
USGS	12452990	2014-07-27	305	A	7.22	A
USGS	12452990	2014-07-28	286	A	7.18	A
USGS	12452990	2014-07-29	278	A	7.17	A
USGS	12452990	2014-07-30	277	A	7.16	A
USGS	12452990	2014-07-31	271	A	7.14	A
USGS	12452990	2014-08-01	258	A	7.12	A
USGS	12452990	2014-08-02	253	A	7.11	A
USGS	12452990	2014-08-03	265	A	7.13	A
USGS	12452990	2014-08-04	246	A	7.09	A
USGS	12452990	2014-08-05	233	A	7.07	A
USGS	12452990	2014-08-06	222	A	7.04	A
USGS	12452990	2014-08-07	216	A	7.02	A
USGS	12452990	2014-08-08	208	A	6.99	A
USGS	12452990	2014-08-09	204	A	6.97	A
USGS	12452990	2014-08-10	198	A	6.96	A
USGS	12452990	2014-08-11	189	A	6.93	A
USGS	12452990	2014-08-12	185	A	6.92	A
USGS	12452990	2014-08-13	308	A	7.19	A
USGS	12452990	2014-08-14	374	A	7.33	A
USGS	12452990	2014-08-15	403	A	7.38	A
USGS	12452990	2014-08-16	296	A	7.20	A
USGS	12452990	2014-08-17	249	A	7.11	A
USGS	12452990	2014-08-18	226	A	7.06	A
USGS	12452990	2014-08-19	214	A	7.04	A
USGS	12452990	2014-08-20	204	A	7.01	A
USGS	12452990	2014-08-21	194	A	6.99	A
USGS	12452990	2014-08-22	182	A	6.96	A
USGS	12452990	2014-08-23	188	A	6.98	A
USGS	12452990	2014-08-24	178	A	6.94	A
USGS	12452990	2014-08-25	191	A	6.99	A
USGS	12452990	2014-08-26	173	A	6.93	A
USGS	12452990	2014-08-27	164	A	6.90	A
USGS	12452990	2014-08-28	158	A	6.88	A
USGS	12452990	2014-08-29	156	A	6.87	A
USGS	12452990	2014-08-30	155	A	6.87	A
USGS	12452990	2014-08-31	155	A	6.87	A
USGS	12452990	2014-09-01	149	A	6.85	A
USGS	12452990	2014-09-02	141	A	6.82	A
USGS	12452990	2014-09-03	143	A	6.82	A
USGS	12452990	2014-09-04	140	A	6.82	A
USGS	12452990	2014-09-05	135	A	6.80	A
USGS	12452990	2014-09-06	129	A	6.78	A
USGS	12452990	2014-09-07	125	A	6.76	A
USGS	12452990	2014-09-08	124	A	6.75	A
USGS	12452990	2014-09-09	122	A	6.75	A
USGS	12452990	2014-09-10	121	A	6.74	A
USGS	12452990	2014-09-11	122	A	6.74	A
USGS	12452990	2014-09-12	119	A	6.74	A
USGS	12452990	2014-09-13	117	A	6.73	A
USGS	12452990	2014-09-14	116	A	6.72	A
USGS	12452990	2014-09-15	114	A	6.71	A
USGS	12452990	2014-09-16	110	A	6.70	A
USGS	12452990	2014-09-17	107	A	6.69	A
USGS	12452990	2014-09-18	107	A	6.68	A
USGS	12452990	2014-09-19	108	A	6.69	A
USGS	12452990	2014-09-20	109	A	6.69	A
USGS	12452990	2014-09-21	109	A	6.69	A
USGS	12452990	2014-09-22	107	A	6.69	A
USGS	12452990	2014-09-23	108	A	6.69	A
USGS	12452990	2014-09-24	118	A	6.73	A
USGS	12452990	2014-09-25	157	A	6.88	A
USGS	12452990	2014-09-26	160	A	6.89	A
USGS	12452990	2014-09-27	151	A	6.86	A
USGS	12452990	2014-09-28	135	A	6.80	A
USGS	12452990	2014-09-29	126	A	6.76	A
USGS	12452990	2014-09-30	120	A	6.74	A
USGS	12452990	2014-10-01	117	A	6.73	A
USGS	12452990	2014-10-02	113	A	6.71	A
USGS	12452990	2014-10-03	112	A	6.71	A
USGS	12452990	2014-10-04	111	A	6.70	A
USGS	12452990	2014-10-05	108	A	6.69	A
USGS	12452990	2014-10-06	105	A	6.68	A
USGS	12452990	2014-10-07	103	A	6.67	A
USGS	12452990	2014-10-08	103	A	6.67	A
USGS	12452990	2014-10-09	101	A	6.66	A
USGS	12452990	2014-10-10	99.8	A	6.65	A
USGS	12452990	2014-10-11	99.3	A	6.65	A
USGS	12452990	2014-10-12	111	A	6.70	A
USGS	12452990	2014-10-13	108	A	6.69	A
USGS	12452990	2014-10-14	104	A	6.67	A
USGS	12452990	2014-10-15	110	A	6.70	A
USGS	12452990	2014-10-16	126	A	6.76	A
USGS	12452990	2014-10-17	119	A	6.73	A
USGS	12452990	2014-10-18	133	A	6.79	A
USGS	12452990	2014-10-19	161	A	6.89	A
USGS	12452990	2014-10-20	145	A	6.83	A
USGS	12452990	2014-10-21	157	A	6.88	A
USGS	12452990	2014-10-22	157	A	6.88	A
USGS	12452990	2014-10-23	249	A	7.13	A
USGS	12452990	2014-10-24	223	A	7.08	A
USGS	12452990	2014-10-25	211	A	7.05	A
USGS	12452990	2014-10-26	266	A	7.17	A
USGS	12452990	2014-10-27	256	A	7.15	A
USGS	12452990	2014-10-28	246	A	7.13	A
USGS	12452990	2014-10-29	261	A	7.16	A
USGS	12452990	2014-10-30	289	A	7.22	A
USGS	12452990	2014-10-31	547	A	7.64	A
USGS	12452990	2014-11-01	596	A	7.71	A
USGS	12452990	2014-11-02	521	A	7.60	A
USGS	12452990	2014-11-03	468	A	7.53	A
USGS	12452990	2014-11-04	492	A	7.56	A
USGS	12452990	2014-11-05	483	A	7.55	A
USGS	12452990	2014-11-06	598	A	7.71	A
USGS	12452990	2014-11-07	753	A	7.93	A
USGS	12452990	2014-11-08	696	A	7.86	A
USGS	12452990	2014-11-09	658	A	7.80	A
USGS	12452990	2014-11-10	602	A	7.72	A
USGS	12452990	2014-11-11	531	A	7.62	A
USGS	12452990	2014-11-12	414	A	7.44	A
USGS	12452990	2014-11-13	367	A	7.36	A
USGS	12452990	2014-11-14	349	A	7.33	A
USGS	12452990	2014-11-15	326	A	7.29	A
USGS	12452990	2014-11-16	317	A	7.27	A
USGS	12452990	2014-11-17	315	A	7.27	A
USGS	12452990	2014-11-18	320	A	7.28	A
USGS	12452990	2014-11-19	341	A	7.32	A
USGS	12452990	2014-11-20	321	A	7.28	A
USGS	12452990	2014-11-21	300	A	7.24	A
USGS	12452990	2014-11-22	298	A	7.24	A
USGS	12452990	2014-11-23	287	A	7.21	A
USGS	12452990	2014-11-24	267	A	7.18	A
USGS	12452990	2014-11-25	316	A	7.27	A
USGS	12452990	2014-11-26	328	A	7.29	A
USGS	12452990	2014-11-27	368	A	7.36	A
USGS	12452990	2014-11-28	594	A	7.71	A
USGS	12452990	2014-11-29	700	A	7.86	A
USGS	12452990	2014-11-30	517	A	7.60	A
USGS	12452990	2014-12-01	448	A	7.49	A
USGS	12452990	2014-12-02	441	A	7.48	A
USGS	12452990	2014-12-03	414	A	7.44	A
