# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:35:11 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14018500 WALLA WALLA RIVER NEAR TOUCHET, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 14018500
#            TS   parameter     statistic     Description
#        150300       00060     00003     Discharge, cubic feet per second (Mean)
#        150301       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	150300_00060_00003	150300_00060_00003_cd	150301_00065_00003	150301_00065_00003_cd
USGS	14018500	2014-01-26	420	A	4.49	A
USGS	14018500	2014-01-27	404	A	4.45	A
USGS	14018500	2014-01-28	390	A	4.42	A
USGS	14018500	2014-01-29	428	A	4.51	A
USGS	14018500	2014-01-30	580	A	4.82	A
USGS	14018500	2014-01-31	724	A	5.08	A
USGS	14018500	2014-02-01	703	A	5.05	A
USGS	14018500	2014-02-02	700	A:e	5.06	A
USGS	14018500	2014-02-03	680	A:e	5.03	A
USGS	14018500	2014-02-04	625	A:e	4.96	A
USGS	14018500	2014-02-05	550	A:e	4.81	A
USGS	14018500	2014-02-06	540	A:e	4.89	A
USGS	14018500	2014-02-07	520	A:e	4.71	A
USGS	14018500	2014-02-08	510	A:e	4.78	A
USGS	14018500	2014-02-09	505	A:e	4.75	A
USGS	14018500	2014-02-10	500	A:e	4.68	A
USGS	14018500	2014-02-11	510	A:e	4.72	A
USGS	14018500	2014-02-12	978	A	5.45	A
USGS	14018500	2014-02-13	2110	A	7.22	A
USGS	14018500	2014-02-14	2220	A	7.38	A
USGS	14018500	2014-02-15	2310	A	7.52	A
USGS	14018500	2014-02-16	2510	A	7.82	A
USGS	14018500	2014-02-17	2430	A	7.70	A
USGS	14018500	2014-02-18	2040	A	7.11	A
USGS	14018500	2014-02-19	2060	A	7.14	A
USGS	14018500	2014-02-20	2030	A	7.10	A
USGS	14018500	2014-02-21	1770	A	6.66	A
USGS	14018500	2014-02-22	1550	A	6.29	A
USGS	14018500	2014-02-23	1400	A	6.04	A
USGS	14018500	2014-02-24	1330	A	5.91	A
USGS	14018500	2014-02-25	1370	A	5.99	A
USGS	14018500	2014-02-26	1340	A	5.94	A
USGS	14018500	2014-02-27	1300	A	5.88	A
USGS	14018500	2014-02-28	1360	A	5.98	A
USGS	14018500	2014-03-01	1570	A	6.32	A
USGS	14018500	2014-03-02	1610	A	6.39	A
USGS	14018500	2014-03-03	1750	A	6.64	A
USGS	14018500	2014-03-04	2380	A	7.62	A
USGS	14018500	2014-03-05	2510	A	7.82	A
USGS	14018500	2014-03-06	3590	A	9.18	A
USGS	14018500	2014-03-07	4320	A	10.32	A
USGS	14018500	2014-03-08	3120	A	9.05	A
USGS	14018500	2014-03-09	2650	A	8.42	A
USGS	14018500	2014-03-10	5100	A	10.97	A
USGS	14018500	2014-03-11	5820	A	11.79	A
USGS	14018500	2014-03-12	3720	A	9.80	A
USGS	14018500	2014-03-13	2670	A	8.47	A
USGS	14018500	2014-03-14	2140	A	7.70	A
USGS	14018500	2014-03-15	1990	A	7.43	A
USGS	14018500	2014-03-16	1770	A	7.04	A
USGS	14018500	2014-03-17	1790	A	7.08	A
USGS	14018500	2014-03-18	1900	A	7.29	A
USGS	14018500	2014-03-19	1780	A	7.08	A
USGS	14018500	2014-03-20	1690	A	6.89	A
USGS	14018500	2014-03-21	1520	A	6.58	A
USGS	14018500	2014-03-22	1310	A	6.21	A
USGS	14018500	2014-03-23	1170	A	5.95	A
USGS	14018500	2014-03-24	1050	A	5.72	A
USGS	14018500	2014-03-25	931	A	5.50	A
USGS	14018500	2014-03-26	889	A	5.44	A
USGS	14018500	2014-03-27	901	A	5.45	A
USGS	14018500	2014-03-28	1020	A	5.67	A
USGS	14018500	2014-03-29	2080	A	7.50	A
USGS	14018500	2014-03-30	2830	A	8.69	A
USGS	14018500	2014-03-31	2360	A	8.02	A
USGS	14018500	2014-04-01	1920	A	7.31	A
USGS	14018500	2014-04-02	1640	A	6.80	A
USGS	14018500	2014-04-03	1390	A	6.35	A
USGS	14018500	2014-04-04	1250	A	6.09	A
USGS	14018500	2014-04-05	1230	A	6.07	A
USGS	14018500	2014-04-06	1340	A	6.26	A
USGS	14018500	2014-04-07	1620	A	6.76	A
USGS	14018500	2014-04-08	1560	A	6.65	A
USGS	14018500	2014-04-09	1500	A	6.55	A
USGS	14018500	2014-04-10	1450	A	6.46	A
USGS	14018500	2014-04-11	1300	A	6.19	A
USGS	14018500	2014-04-12	1160	A	5.94	A
USGS	14018500	2014-04-13	1050	A	5.72	A
USGS	14018500	2014-04-14	919	A	5.48	A
USGS	14018500	2014-04-15	808	A	5.28	A
USGS	14018500	2014-04-16	717	A	5.10	A
USGS	14018500	2014-04-17	681	A	5.03	A
USGS	14018500	2014-04-18	779	A	5.23	A
USGS	14018500	2014-04-19	719	A	5.11	A
USGS	14018500	2014-04-20	678	A	5.02	A
USGS	14018500	2014-04-21	651	A	4.96	A
USGS	14018500	2014-04-22	659	A	4.98	A
USGS	14018500	2014-04-23	691	A	5.05	A
USGS	14018500	2014-04-24	849	A	5.35	A
USGS	14018500	2014-04-25	1610	A	6.75	A
USGS	14018500	2014-04-26	1690	A	6.91	A
USGS	14018500	2014-04-27	1570	A	6.66	A
USGS	14018500	2014-04-28	1420	A	6.41	A
USGS	14018500	2014-04-29	1220	A	6.05	A
USGS	14018500	2014-04-30	1070	A	5.75	A
USGS	14018500	2014-05-01	959	A	5.55	A
USGS	14018500	2014-05-02	884	A	5.43	A
USGS	14018500	2014-05-03	868	A	5.40	A
USGS	14018500	2014-05-04	901	A	5.45	A
USGS	14018500	2014-05-05	925	A	5.49	A
USGS	14018500	2014-05-06	843	A	5.35	A
USGS	14018500	2014-05-07	779	A	5.23	A
USGS	14018500	2014-05-08	716	A	5.10	A
USGS	14018500	2014-05-09	789	A	5.24	A
USGS	14018500	2014-05-10	1000	A	5.63	A
USGS	14018500	2014-05-11	886	A	5.43	A
USGS	14018500	2014-05-12	781	A	5.23	A
USGS	14018500	2014-05-13	683	A	5.03	A
USGS	14018500	2014-05-14	624	A	4.90	A
USGS	14018500	2014-05-15	581	A	4.80	A
USGS	14018500	2014-05-16	587	A	4.81	A
USGS	14018500	2014-05-17	577	A	4.79	A
USGS	14018500	2014-05-18	563	A	4.76	A
USGS	14018500	2014-05-19	542	A	4.71	A
USGS	14018500	2014-05-20	458	A	4.49	A
USGS	14018500	2014-05-21	402	A	4.33	A
USGS	14018500	2014-05-22	369	A	4.23	A
USGS	14018500	2014-05-23	337	A	4.13	A
USGS	14018500	2014-05-24	344	A	4.15	A
USGS	14018500	2014-05-25	344	A	4.15	A
USGS	14018500	2014-05-26	315	A	4.06	A
USGS	14018500	2014-05-27	277	A	3.92	A
USGS	14018500	2014-05-28	247	A	3.80	A
USGS	14018500	2014-05-29	236	A	3.76	A
USGS	14018500	2014-05-30	214	A	3.67	A
USGS	14018500	2014-05-31	182	A	3.52	A
USGS	14018500	2014-06-01	165	A	3.44	A
USGS	14018500	2014-06-02	159	A	3.41	A
USGS	14018500	2014-06-03	139	A	3.30	A
USGS	14018500	2014-06-04	122	A	3.20	A
USGS	14018500	2014-06-05	105	A	3.10	A
USGS	14018500	2014-06-06	93.2	A	3.01	A
USGS	14018500	2014-06-07	83.7	A	2.94	A
USGS	14018500	2014-06-08	79.8	A	2.91	A
USGS	14018500	2014-06-09	70.8	A	2.84	A
USGS	14018500	2014-06-10	63.3	A	2.78	A
USGS	14018500	2014-06-11	60.0	A	2.75	A
USGS	14018500	2014-06-12	51.9	A	2.67	A
USGS	14018500	2014-06-13	53.2	A	2.68	A
USGS	14018500	2014-06-14	68.6	A	2.81	A
USGS	14018500	2014-06-15	165	A	3.44	A
USGS	14018500	2014-06-16	122	A	3.20	A
USGS	14018500	2014-06-17	97.0	A	3.04	A
USGS	14018500	2014-06-18	159	A	3.39	A
USGS	14018500	2014-06-19	293	A	3.98	A
USGS	14018500	2014-06-20	202	A	3.61	A
USGS	14018500	2014-06-21	142	A	3.32	A
USGS	14018500	2014-06-22	119	A	3.18	A
USGS	14018500	2014-06-23	106	A	3.10	A
USGS	14018500	2014-06-24	87.7	A	2.97	A
USGS	14018500	2014-06-25	78.8	A	2.91	A
USGS	14018500	2014-06-26	77.5	A	2.90	A
USGS	14018500	2014-06-27	100	A	3.06	A
USGS	14018500	2014-06-28	132	A	3.27	A
USGS	14018500	2014-06-29	123	A	3.21	A
USGS	14018500	2014-06-30	105	A	3.10	A
USGS	14018500	2014-07-01	81.8	A	2.93	A
USGS	14018500	2014-07-02	69.1	A	2.83	A
USGS	14018500	2014-07-03	57.7	A	2.72	A
USGS	14018500	2014-07-04	51.3	A	2.66	A
USGS	14018500	2014-07-05	52.6	A	2.67	A
USGS	14018500	2014-07-06	52.3	A	2.67	A
USGS	14018500	2014-07-07	42.5	A	2.56	A
USGS	14018500	2014-07-08	33.5	A	2.45	A
USGS	14018500	2014-07-09	32.0	A	2.43	A
USGS	14018500	2014-07-10	27.5	A	2.38	A
USGS	14018500	2014-07-11	32.7	A	2.45	A
USGS	14018500	2014-07-12	29.4	A	2.41	A
USGS	14018500	2014-07-13	29.4	A	2.41	A
USGS	14018500	2014-07-14	30.3	A	2.42	A
USGS	14018500	2014-07-15	27.3	A	2.38	A
USGS	14018500	2014-07-16	22.1	A	2.30	A
USGS	14018500	2014-07-17	16.3	A	2.20	A
USGS	14018500	2014-07-18	13.4	A	2.13	A
USGS	14018500	2014-07-19	10.5	A	2.06	A
USGS	14018500	2014-07-20	12.6	A	2.11	A
USGS	14018500	2014-07-21	17.8	A	2.23	A
USGS	14018500	2014-07-22	18.9	A	2.25	A
USGS	14018500	2014-07-23	20.4	A	2.28	A
USGS	14018500	2014-07-24	46.9	A	2.63	A
USGS	14018500	2014-07-25	52.8	A	2.70	A
USGS	14018500	2014-07-26	38.7	A	2.55	A
USGS	14018500	2014-07-27	33.1	A	2.48	A
USGS	14018500	2014-07-28	29.9	A	2.44	A
USGS	14018500	2014-07-29	24.8	A	2.37	A
USGS	14018500	2014-07-30	25.0	A	2.37	A
USGS	14018500	2014-07-31	20.5	A	2.30	A
USGS	14018500	2014-08-01	15.1	A	2.19	A
USGS	14018500	2014-08-02	17.5	A	2.24	A
USGS	14018500	2014-08-03	15.2	A	2.20	A
USGS	14018500	2014-08-04	17.0	A	2.24	A
USGS	14018500	2014-08-05	18.7	A	2.27	A
USGS	14018500	2014-08-06	15.6	A	2.21	A
USGS	14018500	2014-08-07	9.29	A	2.06	A
USGS	14018500	2014-08-08	5.83	A	1.95	A
USGS	14018500	2014-08-09	3.99	A	1.87	A
USGS	14018500	2014-08-10	2.51	A	1.79	A
USGS	14018500	2014-08-11	10.7	A	2.10	A
USGS	14018500	2014-08-12	12.4	A	2.15	A
USGS	14018500	2014-08-13	9.69	A	2.07	A
USGS	14018500	2014-08-14	13.3	A	2.14	A
USGS	14018500	2014-08-15	45.3	A	2.66	A
USGS	14018500	2014-08-16	57.5	A	2.79	A
USGS	14018500	2014-08-17	41.2	A	2.62	A
USGS	14018500	2014-08-18	39.1	A	2.59	A
USGS	14018500	2014-08-19	28.7	A	2.46	A
USGS	14018500	2014-08-20	22.2	A	2.37	A
USGS	14018500	2014-08-21	20.4	A	2.33	A
USGS	14018500	2014-08-22	21.7	A	2.36	A
USGS	14018500	2014-08-23	27.9	A	2.43	A
USGS	14018500	2014-08-24	47.2	A	2.70	A
USGS	14018500	2014-08-25	59.6	A	2.82	A
USGS	14018500	2014-08-26	50.4	A	2.74	A
USGS	14018500	2014-08-27	43.8	A	2.67	A
USGS	14018500	2014-08-28	41.1	A	2.64	A
USGS	14018500	2014-08-29	33.6	A	2.55	A
USGS	14018500	2014-08-30	33.6	A	2.55	A
USGS	14018500	2014-08-31	36.8	A	2.59	A
USGS	14018500	2014-09-01	46.6	A	2.71	A
USGS	14018500	2014-09-02	44.3	A	2.69	A
USGS	14018500	2014-09-03	40.7	A	2.64	A
USGS	14018500	2014-09-04	42.3	A	2.66	A
USGS	14018500	2014-09-05	47.0	A	2.72	A
USGS	14018500	2014-09-06	43.4	A	2.68	A
USGS	14018500	2014-09-07	43.3	A	2.68	A
USGS	14018500	2014-09-08	41.4	A	2.66	A
USGS	14018500	2014-09-09	31.1	A	2.53	A
USGS	14018500	2014-09-10	25.3	A	2.45	A
USGS	14018500	2014-09-11	24.6	A	2.44	A
USGS	14018500	2014-09-12	20.8	A	2.38	A
USGS	14018500	2014-09-13	19.2	A	2.35	A
USGS	14018500	2014-09-14	22.5	A	2.41	A
USGS	14018500	2014-09-15	23.8	A	2.43	A
USGS	14018500	2014-09-16	20.1	A	2.37	A
USGS	14018500	2014-09-17	17.3	A	2.32	A
USGS	14018500	2014-09-18	18.3	A	2.35	A
USGS	14018500	2014-09-19	19.8	A	2.37	A
USGS	14018500	2014-09-20	19.8	A	2.37	A
USGS	14018500	2014-09-21	22.5	A	2.42	A
USGS	14018500	2014-09-22	22.7	A	2.42	A
USGS	14018500	2014-09-23	46.3	A	2.73	A
USGS	14018500	2014-09-24	48.4	A	2.77	A
USGS	14018500	2014-09-25	42.8	A	2.71	A
USGS	14018500	2014-09-26	34.7	A	2.61	A
USGS	14018500	2014-09-27	38.7	A	2.66	A
USGS	14018500	2014-09-28	36.8	A	2.64	A
USGS	14018500	2014-09-29	35.3	A	2.62	A
USGS	14018500	2014-09-30	32.6	A	2.59	A
USGS	14018500	2014-10-01	32.8	A	2.59	A
USGS	14018500	2014-10-02	33.8	A	2.61	A
USGS	14018500	2014-10-03	26.7	A	2.51	A
USGS	14018500	2014-10-04	23.3	A	2.45	A
USGS	14018500	2014-10-05	23.8	A	2.46	A
USGS	14018500	2014-10-06	32.5	A	2.59	A
USGS	14018500	2014-10-07	28.5	A	2.53	A
USGS	14018500	2014-10-08	20.5	A	2.41	A
USGS	14018500	2014-10-09	20.6	A	2.41	A
USGS	14018500	2014-10-10	19.3	A	2.38	A
USGS	14018500	2014-10-11	19.0	A	2.38	A
USGS	14018500	2014-10-12	20.8	A	2.41	A
USGS	14018500	2014-10-13	35.2	A	2.62	A
USGS	14018500	2014-10-14	36.2	A	2.64	A
USGS	14018500	2014-10-15	28.7	A	2.54	A
USGS	14018500	2014-10-16	36.7	A	2.64	A
USGS	14018500	2014-10-17	57.0	A	2.87	A
USGS	14018500	2014-10-18	49.8	A	2.80	A
USGS	14018500	2014-10-19	45.4	A	2.75	A
USGS	14018500	2014-10-20	42.4	A	2.71	A
USGS	14018500	2014-10-21	52.2	A	2.82	A
USGS	14018500	2014-10-22	46.5	A	2.76	A
USGS	14018500	2014-10-23	52.5	A	2.82	A
USGS	14018500	2014-10-24	58.1	A	2.88	A
USGS	14018500	2014-10-25	75.8	A	3.03	A
USGS	14018500	2014-10-26	77.4	A	3.05	A
USGS	14018500	2014-10-27	68.5	A	2.97	A
USGS	14018500	2014-10-28	80.5	A	3.07	A
USGS	14018500	2014-10-29	78.8	A	3.06	A
USGS	14018500	2014-10-30	82.8	A	3.09	A
USGS	14018500	2014-10-31	86.4	A	3.11	A
USGS	14018500	2014-11-01	90.7	A	3.15	A
USGS	14018500	2014-11-02	145	A	3.48	A
USGS	14018500	2014-11-03	131	A	3.41	A
USGS	14018500	2014-11-04	103	A	3.23	A
USGS	14018500	2014-11-05	106	A	3.25	A
USGS	14018500	2014-11-06	119	A	3.33	A
USGS	14018500	2014-11-07	97.0	A	3.19	A
USGS	14018500	2014-11-08	91.1	A	3.15	A
USGS	14018500	2014-11-09	90.8	A	3.15	A
USGS	14018500	2014-11-10	99.6	A	3.21	A
USGS	14018500	2014-11-11	140	A:e	3.46	A
USGS	14018500	2014-11-12	120	A:e	3.82	A
USGS	14018500	2014-11-13	84.8	A:e	3.91	A
USGS	14018500	2014-11-14	80.7	A:e	3.97	A
USGS	14018500	2014-11-15	81.1	A:e	3.87	A
USGS	14018500	2014-11-16	79.1	A:e	3.85	A
USGS	14018500	2014-11-17	79.1	A:e	3.89	A
USGS	14018500	2014-11-18	79.1	A:e	3.91	A
USGS	14018500	2014-11-19	79.1	A:e	3.91	A
USGS	14018500	2014-11-20	91.2	A:e	4.00	A
USGS	14018500	2014-11-21	119	A:e	3.97	A
USGS	14018500	2014-11-22	152	A:e	3.86	A
USGS	14018500	2014-11-23	285	A	4.10	A
USGS	14018500	2014-11-24	269	A	4.04	A
USGS	14018500	2014-11-25	244	A	3.94	A
USGS	14018500	2014-11-26	1210	A	6.08	A
USGS	14018500	2014-11-27	817	A	5.41	A
USGS	14018500	2014-11-28	527	A	4.82	A
USGS	14018500	2014-11-29	521	A	4.80	A
USGS	14018500	2014-11-30	689	A	5.18	A
USGS	14018500	2014-12-01	594	A	4.98	A
USGS	14018500	2014-12-02	549	A	4.87	A
USGS	14018500	2014-12-03	496	A	4.74	A
USGS	14018500	2014-12-04	466	A	4.66	A
USGS	14018500	2014-12-05	451	A	4.62	A
USGS	14018500	2014-12-06	530	A	4.82	A
USGS	14018500	2014-12-07	710	A	5.22	A
USGS	14018500	2014-12-08	684	A	5.17	A
USGS	14018500	2014-12-09	585	A	4.96	A
USGS	14018500	2014-12-10	535	A	4.84	A
USGS	14018500	2014-12-11	485	A	4.71	A
USGS	14018500	2014-12-12	497	A	4.74	A
USGS	14018500	2014-12-13	917	A	5.59	A
USGS	14018500	2014-12-14	1070	A	5.86	A
USGS	14018500	2014-12-15	890	A	5.55	A
USGS	14018500	2014-12-16	740	A	5.28	A
USGS	14018500	2014-12-17	644	A	5.09	A
USGS	14018500	2014-12-18	574	A	4.93	A
USGS	14018500	2014-12-19	534	A	4.84	A
USGS	14018500	2014-12-20	684	A	5.16	A
USGS	14018500	2014-12-21	1670	A	6.88	A
USGS	14018500	2014-12-22	2210	A	7.80	A
USGS	14018500	2014-12-23	1600	A	6.79	A
USGS	14018500	2014-12-24	1320	A	6.31	A
USGS	14018500	2014-12-25	1280	A	6.24	A
USGS	14018500	2014-12-26	1090	A	5.90	A
USGS	14018500	2014-12-27	963	A	5.67	A
USGS	14018500	2014-12-28	952	A	5.66	A
USGS	14018500	2014-12-29	966	A	5.68	A
USGS	14018500	2014-12-30	862	A	5.50	A
USGS	14018500	2014-12-31	704	A	5.21	A
USGS	14018500	2015-01-01	653	A	5.11	A
USGS	14018500	2015-01-02	650	A	5.10	A
USGS	14018500	2015-01-03	628	A	5.05	A
USGS	14018500	2015-01-04	610	A	5.02	A
USGS	14018500	2015-01-05	896	A	5.55	A
USGS	14018500	2015-01-06	2140	A	7.69	A
USGS	14018500	2015-01-07	2080	A	7.61	A
USGS	14018500	2015-01-08	1830	A	7.19	A
USGS	14018500	2015-01-09	1570	A	6.73	A
USGS	14018500	2015-01-10	1310	A	6.29	A
USGS	14018500	2015-01-11	1130	A	5.97	A
USGS	14018500	2015-01-12	990	A	5.72	A
USGS	14018500	2015-01-13	868	A	5.51	A
USGS	14018500	2015-01-14	782	A	5.36	A
USGS	14018500	2015-01-15	706	A	5.21	A
USGS	14018500	2015-01-16	682	A	5.17	A
USGS	14018500	2015-01-17	720	A	5.24	A
USGS	14018500	2015-01-18	1200	A	6.09	A
USGS	14018500	2015-01-19	2010	A	7.49	A
USGS	14018500	2015-01-20	1820	A	7.17	A
USGS	14018500	2015-01-21	1560	A	6.71	A
USGS	14018500	2015-01-22	1320	A	6.31	A
USGS	14018500	2015-01-23	1150	A	6.01	A
USGS	14018500	2015-01-24	1030	A	5.78	A
USGS	14018500	2015-01-25	1010	A	5.75	A
USGS	14018500	2015-01-26	1010	A	5.75	A
USGS	14018500	2015-01-27	1010	A	5.75	A
USGS	14018500	2015-01-28	954	A	5.66	A
USGS	14018500	2015-01-29	873	A	5.52	A
USGS	14018500	2015-01-30	800	A	5.39	A
USGS	14018500	2015-01-31	740	A	5.28	A
USGS	14018500	2015-02-01	693	A	5.19	A
USGS	14018500	2015-02-02	759	A	5.32	A
USGS	14018500	2015-02-03	833	A	5.45	A
USGS	14018500	2015-02-04	899	A	5.57	A
USGS	14018500	2015-02-05	915	A	5.59	A
USGS	14018500	2015-02-06	924	A	5.61	A
USGS	14018500	2015-02-07	1060	A	5.84	A
USGS	14018500	2015-02-08	1460	A	6.54	A
USGS	14018500	2015-02-09	1500	A	6.61	A
USGS	14018500	2015-02-10	3340	A	9.21	A
USGS	14018500	2015-02-11	5380	A	11.64	A
USGS	14018500	2015-02-12	3250	A	9.20	A
USGS	14018500	2015-02-13	2310	A	7.95	A
USGS	14018500	2015-02-14	1860	A	7.22	A
USGS	14018500	2015-02-15	1590	A	6.75	A
USGS	14018500	2015-02-16	1390	A	6.40	A
USGS	14018500	2015-02-17	1230	A	6.13	A
USGS	14018500	2015-02-18	1110	A	5.91	A
USGS	14018500	2015-02-19	1020	A	5.74	A
USGS	14018500	2015-02-20	946	A	5.61	A
USGS	14018500	2015-02-21	902	A	5.53	A
USGS	14018500	2015-02-22	852	A	5.45	A
USGS	14018500	2015-02-23	780	A	5.31	A
USGS	14018500	2015-02-24	737	A	5.23	A
USGS	14018500	2015-02-25	704	A	5.16	A
USGS	14018500	2015-02-26	686	A	5.13	A
USGS	14018500	2015-02-27	682	A	5.12	A
USGS	14018500	2015-02-28	640	A	5.03	A
USGS	14018500	2015-03-01	608	A	4.96	A
USGS	14018500	2015-03-02	594	A	4.93	A
USGS	14018500	2015-03-03	574	A	4.88	A
USGS	14018500	2015-03-04	541	A	4.80	A
USGS	14018500	2015-03-05	519	A	4.75	A
USGS	14018500	2015-03-06	485	A	4.66	A
USGS	14018500	2015-03-07	446	A	4.56	A
USGS	14018500	2015-03-08	419	A	4.48	A
USGS	14018500	2015-03-09	401	A	4.43	A
USGS	14018500	2015-03-10	356	A	4.29	A
USGS	14018500	2015-03-11	322	A	4.18	A
USGS	14018500	2015-03-12	304	A	4.12	A
USGS	14018500	2015-03-13	303	A	4.11	A
USGS	14018500	2015-03-14	290	A	4.07	A
USGS	14018500	2015-03-15	324	A	4.18	A
USGS	14018500	2015-03-16	448	A	4.56	A
USGS	14018500	2015-03-17	450	A	4.57	A
USGS	14018500	2015-03-18	454	A	4.58	A
USGS	14018500	2015-03-19	415	A	4.47	A
USGS	14018500	2015-03-20	392	A	4.40	A
USGS	14018500	2015-03-21	374	A	4.35	A
USGS	14018500	2015-03-22	358	A	4.30	A
USGS	14018500	2015-03-23	369	A	4.33	A
USGS	14018500	2015-03-24	503	A	4.70	A
USGS	14018500	2015-03-25	945	A	5.60	A
USGS	14018500	2015-03-26	1170	A	6.02	A
USGS	14018500	2015-03-27	1240	A	6.15	A
USGS	14018500	2015-03-28	1290	A	6.22	A
USGS	14018500	2015-03-29	1380	A	6.38	A
USGS	14018500	2015-03-30	1200	A	6.07	A
USGS	14018500	2015-03-31	1050	A	5.80	A
USGS	14018500	2015-04-01	921	A	5.56	A
USGS	14018500	2015-04-02	780	A	5.31	A
USGS	14018500	2015-04-03	669	A	5.09	A
USGS	14018500	2015-04-04	605	A	4.96	A
USGS	14018500	2015-04-05	568	A	4.87	A
USGS	14018500	2015-04-06	571	A	4.88	A
USGS	14018500	2015-04-07	576	A	4.89	A
USGS	14018500	2015-04-08	514	A	4.74	A
USGS	14018500	2015-04-09	478	A	4.64	A
USGS	14018500	2015-04-10	461	A	4.60	A
USGS	14018500	2015-04-11	436	A	4.53	A
USGS	14018500	2015-04-12	462	A	4.60	A
USGS	14018500	2015-04-13	433	A	4.52	A
USGS	14018500	2015-04-14	417	A	4.47	A
USGS	14018500	2015-04-15	464	A	4.61	A
USGS	14018500	2015-04-16	446	A	4.56	A
USGS	14018500	2015-04-17	436	A	4.53	A
USGS	14018500	2015-04-18	408	A	4.45	A
USGS	14018500	2015-04-19	388	A	4.39	A
USGS	14018500	2015-04-20	355	A	4.29	A
USGS	14018500	2015-04-21	308	A	4.13	A
USGS	14018500	2015-04-22	289	A	4.06	A
USGS	14018500	2015-04-23	270	A	4.00	A
USGS	14018500	2015-04-24	272	A	4.00	A
USGS	14018500	2015-04-25	272	A	4.00	A
USGS	14018500	2015-04-26	251	A	3.92	A
USGS	14018500	2015-04-27	234	A	3.85	A
USGS	14018500	2015-04-28	197	A	3.69	A
USGS	14018500	2015-04-29	184	A	3.63	A
USGS	14018500	2015-04-30	170	A	3.56	A
USGS	14018500	2015-05-01	160	A	3.52	A
USGS	14018500	2015-05-02	145	A	3.44	A
USGS	14018500	2015-05-03	131	A	3.36	A
USGS	14018500	2015-05-04	125	A	3.32	A
USGS	14018500	2015-05-05	97.4	A	3.14	A
USGS	14018500	2015-05-06	87.8	A	3.08	A
USGS	14018500	2015-05-07	83.0	A	3.04	A
USGS	14018500	2015-05-08	84.5	A	3.05	A
USGS	14018500	2015-05-09	84.1	A	3.05	A
USGS	14018500	2015-05-10	88.7	A	3.08	A
USGS	14018500	2015-05-11	96.7	A	3.14	A
USGS	14018500	2015-05-12	84.5	A	3.05	A
USGS	14018500	2015-05-13	183	A	3.52	A
USGS	14018500	2015-05-14	286	A	4.01	A
USGS	14018500	2015-05-15	204	A	3.68	A
USGS	14018500	2015-05-16	173	A	3.54	A
USGS	14018500	2015-05-17	162	A	3.49	A
USGS	14018500	2015-05-18	156	A	3.45	A
USGS	14018500	2015-05-19	138	A	3.36	A
USGS	14018500	2015-05-20	133	A	3.33	A
USGS	14018500	2015-05-21	128	A	3.30	A
USGS	14018500	2015-05-22	153	A	3.44	A
USGS	14018500	2015-05-23	157	A	3.46	A
USGS	14018500	2015-05-24	155	A	3.45	A
USGS	14018500	2015-05-25	141	A	3.37	A
USGS	14018500	2015-05-26	115	A	3.22	A
USGS	14018500	2015-05-27	103	A	3.14	A
USGS	14018500	2015-05-28	96.4	A	3.10	A
USGS	14018500	2015-05-29	94.1	A	3.08	A
USGS	14018500	2015-05-30	90.0	A	3.05	A
USGS	14018500	2015-05-31	90.3	A	3.05	A
USGS	14018500	2015-06-01	91.8	A	3.06	A
USGS	14018500	2015-06-02	113	A	3.20	A
USGS	14018500	2015-06-03	117	A	3.23	A
USGS	14018500	2015-06-04	98.1	A	3.11	A
USGS	14018500	2015-06-05	78.9	A	2.97	A
USGS	14018500	2015-06-06	62.8	A	2.83	A
USGS	14018500	2015-06-07	52.8	A	2.74	A
USGS	14018500	2015-06-08	53.0	A	2.74	A
USGS	14018500	2015-06-09	51.0	A	2.72	A
USGS	14018500	2015-06-10	38.8	A	2.58	A
USGS	14018500	2015-06-11	33.1	A	2.51	A
USGS	14018500	2015-06-12	28.3	A	2.44	A
USGS	14018500	2015-06-13	24.2	A	2.38	A
USGS	14018500	2015-06-14	23.5	A	2.37	A
USGS	14018500	2015-06-15	33.6	A	2.52	A
USGS	14018500	2015-06-16	30.9	A	2.48	A
USGS	14018500	2015-06-17	24.4	A	2.39	A
USGS	14018500	2015-06-18	21.6	A	2.35	A
USGS	14018500	2015-06-19	19.8	A	2.32	A
USGS	14018500	2015-06-20	19.5	A	2.32	A
USGS	14018500	2015-06-21	21.2	A	2.35	A
USGS	14018500	2015-06-22	23.9	A	2.40	A
USGS	14018500	2015-06-23	23.4	A	2.40	A
USGS	14018500	2015-06-24	17.7	A	2.30	A
