# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:32:44 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14033500 UMATILLA RIVER NEAR UMATILLA, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14033500
#            TS   parameter     statistic     Description
#        113294       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113294_00060_00003	113294_00060_00003_cd
USGS	14033500	2013-10-22	235	A
USGS	14033500	2013-10-23	234	A
USGS	14033500	2013-10-24	235	A
USGS	14033500	2013-10-25	236	A
USGS	14033500	2013-10-26	233	A
USGS	14033500	2013-10-27	231	A
USGS	14033500	2013-10-28	232	A
USGS	14033500	2013-10-29	237	A
USGS	14033500	2013-10-30	236	A
USGS	14033500	2013-10-31	235	A
USGS	14033500	2013-11-01	248	A
USGS	14033500	2013-11-02	251	A
USGS	14033500	2013-11-03	250	A
USGS	14033500	2013-11-04	258	A
USGS	14033500	2013-11-05	265	A
USGS	14033500	2013-11-06	285	A
USGS	14033500	2013-11-07	298	A
USGS	14033500	2013-11-08	310	A
USGS	14033500	2013-11-09	420	A
USGS	14033500	2013-11-10	423	A
USGS	14033500	2013-11-11	395	A
USGS	14033500	2013-11-12	373	A
USGS	14033500	2013-11-13	355	A
USGS	14033500	2013-11-14	340	A
USGS	14033500	2013-11-15	328	A
USGS	14033500	2013-11-16	319	A
USGS	14033500	2013-11-17	336	A
USGS	14033500	2013-11-18	355	A
USGS	14033500	2013-11-19	348	A
USGS	14033500	2013-11-20	338	A
USGS	14033500	2013-11-21	584	A
USGS	14033500	2013-11-22	563	A
USGS	14033500	2013-11-23	459	A
USGS	14033500	2013-11-24	389	A
USGS	14033500	2013-11-25	344	A
USGS	14033500	2013-11-26	314	A
USGS	14033500	2013-11-27	289	A
USGS	14033500	2013-11-28	271	A
USGS	14033500	2013-11-29	255	A
USGS	14033500	2013-11-30	244	A
USGS	14033500	2013-12-01	240	A
USGS	14033500	2013-12-02	246	A
USGS	14033500	2013-12-03	1680	A
USGS	14033500	2013-12-04	1350	A
USGS	14033500	2013-12-05	952	A
USGS	14033500	2013-12-06	750	A:e
USGS	14033500	2013-12-07	650	A:e
USGS	14033500	2013-12-08	550	A:e
USGS	14033500	2013-12-09	460	A:e
USGS	14033500	2013-12-10	400	A:e
USGS	14033500	2013-12-11	360	A:e
USGS	14033500	2013-12-12	340	A:e
USGS	14033500	2013-12-13	330	A
USGS	14033500	2013-12-14	321	A
USGS	14033500	2013-12-15	323	A
USGS	14033500	2013-12-16	304	A
USGS	14033500	2013-12-17	289	A
USGS	14033500	2013-12-18	288	A
USGS	14033500	2013-12-19	292	A
USGS	14033500	2013-12-20	325	A
USGS	14033500	2013-12-21	309	A
USGS	14033500	2013-12-22	488	A
USGS	14033500	2013-12-23	1240	A
USGS	14033500	2013-12-24	1680	A
USGS	14033500	2013-12-25	1790	A
USGS	14033500	2013-12-26	1310	A
USGS	14033500	2013-12-27	933	A
USGS	14033500	2013-12-28	709	A
USGS	14033500	2013-12-29	572	A
USGS	14033500	2013-12-30	470	A
USGS	14033500	2013-12-31	388	A
USGS	14033500	2014-01-01	349	A
USGS	14033500	2014-01-02	332	A
USGS	14033500	2014-01-03	318	A
USGS	14033500	2014-01-04	321	A
USGS	14033500	2014-01-05	318	A
USGS	14033500	2014-01-06	304	A
USGS	14033500	2014-01-07	312	A
USGS	14033500	2014-01-08	316	A
USGS	14033500	2014-01-09	297	A
USGS	14033500	2014-01-10	313	A
USGS	14033500	2014-01-11	311	A
USGS	14033500	2014-01-12	385	A
USGS	14033500	2014-01-13	601	A
USGS	14033500	2014-01-14	684	A
USGS	14033500	2014-01-15	692	A
USGS	14033500	2014-01-16	621	A
USGS	14033500	2014-01-17	540	A
USGS	14033500	2014-01-18	479	A
USGS	14033500	2014-01-19	421	A
USGS	14033500	2014-01-20	371	A
USGS	14033500	2014-01-21	336	A
USGS	14033500	2014-01-22	335	A
USGS	14033500	2014-01-23	332	A
USGS	14033500	2014-01-24	326	A
USGS	14033500	2014-01-25	340	A
USGS	14033500	2014-01-26	391	A
USGS	14033500	2014-01-27	373	A
USGS	14033500	2014-01-28	363	A
USGS	14033500	2014-01-29	368	A
USGS	14033500	2014-01-30	388	A
USGS	14033500	2014-01-31	619	A
USGS	14033500	2014-02-01	716	A
USGS	14033500	2014-02-02	701	A
USGS	14033500	2014-02-03	665	A
USGS	14033500	2014-02-04	636	A
USGS	14033500	2014-02-05	578	A
USGS	14033500	2014-02-06	500	A:e
USGS	14033500	2014-02-07	450	A:e
USGS	14033500	2014-02-08	400	A:e
USGS	14033500	2014-02-09	400	A:e
USGS	14033500	2014-02-10	420	A:e
USGS	14033500	2014-02-11	425	A
USGS	14033500	2014-02-12	519	A
USGS	14033500	2014-02-13	1770	A
USGS	14033500	2014-02-14	2120	A
USGS	14033500	2014-02-15	2410	A
USGS	14033500	2014-02-16	2640	A
USGS	14033500	2014-02-17	2430	A
USGS	14033500	2014-02-18	1930	A
USGS	14033500	2014-02-19	1740	A
USGS	14033500	2014-02-20	1810	A
USGS	14033500	2014-02-21	1540	A
USGS	14033500	2014-02-22	1290	A
USGS	14033500	2014-02-23	1080	A
USGS	14033500	2014-02-24	902	A
USGS	14033500	2014-02-25	858	A
USGS	14033500	2014-02-26	881	A
USGS	14033500	2014-02-27	880	A
USGS	14033500	2014-02-28	870	A
USGS	14033500	2014-03-01	915	A
USGS	14033500	2014-03-02	1090	A
USGS	14033500	2014-03-03	1210	A
USGS	14033500	2014-03-04	1910	A
USGS	14033500	2014-03-05	2270	A
USGS	14033500	2014-03-06	3240	A
USGS	14033500	2014-03-07	4530	A
USGS	14033500	2014-03-08	3380	A
USGS	14033500	2014-03-09	2850	A
USGS	14033500	2014-03-10	4150	A
USGS	14033500	2014-03-11	7870	A
USGS	14033500	2014-03-12	5120	A
USGS	14033500	2014-03-13	3360	A
USGS	14033500	2014-03-14	2540	A
USGS	14033500	2014-03-15	2190	A
USGS	14033500	2014-03-16	1930	A
USGS	14033500	2014-03-17	1790	A
USGS	14033500	2014-03-18	1720	A
USGS	14033500	2014-03-19	1540	A
USGS	14033500	2014-03-20	1360	A
USGS	14033500	2014-03-21	1180	A
USGS	14033500	2014-03-22	1000	A
USGS	14033500	2014-03-23	840	A
USGS	14033500	2014-03-24	707	A
USGS	14033500	2014-03-25	601	A
USGS	14033500	2014-03-26	567	A
USGS	14033500	2014-03-27	619	A
USGS	14033500	2014-03-28	747	A
USGS	14033500	2014-03-29	1640	A
USGS	14033500	2014-03-30	3450	A
USGS	14033500	2014-03-31	2860	A
USGS	14033500	2014-04-01	2320	A
USGS	14033500	2014-04-02	1890	A
USGS	14033500	2014-04-03	1540	A
USGS	14033500	2014-04-04	1320	A
USGS	14033500	2014-04-05	1240	A
USGS	14033500	2014-04-06	1190	A
USGS	14033500	2014-04-07	1810	A
USGS	14033500	2014-04-08	1900	A
USGS	14033500	2014-04-09	1840	A
USGS	14033500	2014-04-10	1780	A
USGS	14033500	2014-04-11	1480	A
USGS	14033500	2014-04-12	1220	A
USGS	14033500	2014-04-13	1060	A
USGS	14033500	2014-04-14	885	A
USGS	14033500	2014-04-15	738	A
USGS	14033500	2014-04-16	642	A
USGS	14033500	2014-04-17	523	A
USGS	14033500	2014-04-18	634	A
USGS	14033500	2014-04-19	611	A
USGS	14033500	2014-04-20	535	A
USGS	14033500	2014-04-21	491	A
USGS	14033500	2014-04-22	530	A
USGS	14033500	2014-04-23	548	A
USGS	14033500	2014-04-24	487	A
USGS	14033500	2014-04-25	1120	A
USGS	14033500	2014-04-26	1640	A
USGS	14033500	2014-04-27	1650	A
USGS	14033500	2014-04-28	1480	A
USGS	14033500	2014-04-29	1170	A
USGS	14033500	2014-04-30	867	A
USGS	14033500	2014-05-01	689	A
USGS	14033500	2014-05-02	606	A
USGS	14033500	2014-05-03	583	A
USGS	14033500	2014-05-04	608	A
USGS	14033500	2014-05-05	607	A
USGS	14033500	2014-05-06	564	A
USGS	14033500	2014-05-07	485	A
USGS	14033500	2014-05-08	429	A
USGS	14033500	2014-05-09	421	A
USGS	14033500	2014-05-10	649	A
USGS	14033500	2014-05-11	695	A
USGS	14033500	2014-05-12	610	A
USGS	14033500	2014-05-13	484	A
USGS	14033500	2014-05-14	401	A
USGS	14033500	2014-05-15	336	A
USGS	14033500	2014-05-16	296	A
USGS	14033500	2014-05-17	295	A
USGS	14033500	2014-05-18	273	A
USGS	14033500	2014-05-19	306	A
USGS	14033500	2014-05-20	273	A
USGS	14033500	2014-05-21	279	A
USGS	14033500	2014-05-22	289	A
USGS	14033500	2014-05-23	266	A
USGS	14033500	2014-05-24	257	A
USGS	14033500	2014-05-25	252	A
USGS	14033500	2014-05-26	225	A
USGS	14033500	2014-05-27	193	A
USGS	14033500	2014-05-28	200	A
USGS	14033500	2014-05-29	207	A
USGS	14033500	2014-05-30	197	A
USGS	14033500	2014-05-31	189	A
USGS	14033500	2014-06-01	194	A
USGS	14033500	2014-06-02	184	A
USGS	14033500	2014-06-03	190	A
USGS	14033500	2014-06-04	176	A
USGS	14033500	2014-06-05	177	A
USGS	14033500	2014-06-06	177	A
USGS	14033500	2014-06-07	173	A
USGS	14033500	2014-06-08	187	A
USGS	14033500	2014-06-09	167	A
USGS	14033500	2014-06-10	165	A
USGS	14033500	2014-06-11	162	A
USGS	14033500	2014-06-12	175	A
USGS	14033500	2014-06-13	193	A
USGS	14033500	2014-06-14	222	A
USGS	14033500	2014-06-15	220	A
USGS	14033500	2014-06-16	193	A
USGS	14033500	2014-06-17	190	A
USGS	14033500	2014-06-18	224	A
USGS	14033500	2014-06-19	229	A
USGS	14033500	2014-06-20	191	A
USGS	14033500	2014-06-21	169	A
USGS	14033500	2014-06-22	171	A
USGS	14033500	2014-06-23	171	A
USGS	14033500	2014-06-24	156	A
USGS	14033500	2014-06-25	132	A
USGS	14033500	2014-06-26	128	A
USGS	14033500	2014-06-27	130	A
USGS	14033500	2014-06-28	147	A
USGS	14033500	2014-06-29	146	A
USGS	14033500	2014-06-30	145	A
USGS	14033500	2014-07-01	119	A
USGS	14033500	2014-07-02	110	A
USGS	14033500	2014-07-03	117	A
USGS	14033500	2014-07-04	124	A
USGS	14033500	2014-07-05	107	A
USGS	14033500	2014-07-06	89.9	A
USGS	14033500	2014-07-07	83.4	A
USGS	14033500	2014-07-08	67.6	A
USGS	14033500	2014-07-09	53.8	A
USGS	14033500	2014-07-10	52.8	A
USGS	14033500	2014-07-11	52.4	A
USGS	14033500	2014-07-12	51.3	A
USGS	14033500	2014-07-13	53.3	A
USGS	14033500	2014-07-14	53.2	A
USGS	14033500	2014-07-15	64.5	A
USGS	14033500	2014-07-16	74.0	A
USGS	14033500	2014-07-17	60.6	A
USGS	14033500	2014-07-18	63.8	A
USGS	14033500	2014-07-19	60.1	A
USGS	14033500	2014-07-20	60.0	A
USGS	14033500	2014-07-21	65.4	A
USGS	14033500	2014-07-22	66.6	A
USGS	14033500	2014-07-23	68.6	A
USGS	14033500	2014-07-24	86.3	A
USGS	14033500	2014-07-25	85.7	A
USGS	14033500	2014-07-26	71.5	A
USGS	14033500	2014-07-27	72.5	A
USGS	14033500	2014-07-28	69.2	A
USGS	14033500	2014-07-29	67.7	A
USGS	14033500	2014-07-30	62.6	A
USGS	14033500	2014-07-31	65.7	A
USGS	14033500	2014-08-01	64.0	A
USGS	14033500	2014-08-02	64.4	A
USGS	14033500	2014-08-03	98.6	A
USGS	14033500	2014-08-04	117	A
USGS	14033500	2014-08-05	124	A
USGS	14033500	2014-08-06	119	A
USGS	14033500	2014-08-07	119	A
USGS	14033500	2014-08-08	119	A
USGS	14033500	2014-08-09	119	A
USGS	14033500	2014-08-10	120	A
USGS	14033500	2014-08-11	121	A
USGS	14033500	2014-08-12	117	A
USGS	14033500	2014-08-13	130	A
USGS	14033500	2014-08-14	152	A
USGS	14033500	2014-08-15	155	A
USGS	14033500	2014-08-16	132	A
USGS	14033500	2014-08-17	119	A
USGS	14033500	2014-08-18	133	A
USGS	14033500	2014-08-19	124	A
USGS	14033500	2014-08-20	110	A
USGS	14033500	2014-08-21	104	A
USGS	14033500	2014-08-22	113	A
USGS	14033500	2014-08-23	122	A
USGS	14033500	2014-08-24	118	A
USGS	14033500	2014-08-25	118	A
USGS	14033500	2014-08-26	117	A
USGS	14033500	2014-08-27	115	A
USGS	14033500	2014-08-28	109	A
USGS	14033500	2014-08-29	101	A
USGS	14033500	2014-08-30	100	A
USGS	14033500	2014-08-31	110	A
USGS	14033500	2014-09-01	120	A
USGS	14033500	2014-09-02	115	A
USGS	14033500	2014-09-03	114	A
USGS	14033500	2014-09-04	107	A
USGS	14033500	2014-09-05	105	A
USGS	14033500	2014-09-06	117	A
USGS	14033500	2014-09-07	142	A
USGS	14033500	2014-09-08	153	A
USGS	14033500	2014-09-09	155	A
USGS	14033500	2014-09-10	158	A
USGS	14033500	2014-09-11	153	A
USGS	14033500	2014-09-12	155	A
USGS	14033500	2014-09-13	160	A
USGS	14033500	2014-09-14	161	A
USGS	14033500	2014-09-15	166	A
USGS	14033500	2014-09-16	153	A
USGS	14033500	2014-09-17	174	A
USGS	14033500	2014-09-18	171	A
USGS	14033500	2014-09-19	176	A
USGS	14033500	2014-09-20	165	A
USGS	14033500	2014-09-21	157	A
USGS	14033500	2014-09-22	156	A
USGS	14033500	2014-09-23	165	A
USGS	14033500	2014-09-24	170	A
USGS	14033500	2014-09-25	188	A
USGS	14033500	2014-09-26	198	A
USGS	14033500	2014-09-27	194	A
USGS	14033500	2014-09-28	204	A
USGS	14033500	2014-09-29	203	A
USGS	14033500	2014-09-30	198	A
USGS	14033500	2014-10-01	203	A
USGS	14033500	2014-10-02	203	A
USGS	14033500	2014-10-03	199	A
USGS	14033500	2014-10-04	202	A
USGS	14033500	2014-10-05	202	A
USGS	14033500	2014-10-06	200	A
USGS	14033500	2014-10-07	198	A
USGS	14033500	2014-10-08	203	A
USGS	14033500	2014-10-09	201	A
USGS	14033500	2014-10-10	200	A
USGS	14033500	2014-10-11	202	A
USGS	14033500	2014-10-12	204	A
USGS	14033500	2014-10-13	204	A
USGS	14033500	2014-10-14	203	A
USGS	14033500	2014-10-15	200	A
USGS	14033500	2014-10-16	208	A
USGS	14033500	2014-10-17	218	A
USGS	14033500	2014-10-18	218	A
USGS	14033500	2014-10-19	216	A
USGS	14033500	2014-10-20	210	A
USGS	14033500	2014-10-21	214	A
USGS	14033500	2014-10-22	226	A
USGS	14033500	2014-10-23	238	A
USGS	14033500	2014-10-24	263	A
USGS	14033500	2014-10-25	230	A
USGS	14033500	2014-10-26	233	A
USGS	14033500	2014-10-27	230	A
USGS	14033500	2014-10-28	233	A
USGS	14033500	2014-10-29	235	A
USGS	14033500	2014-10-30	230	A
USGS	14033500	2014-10-31	219	A
USGS	14033500	2014-11-01	220	A
USGS	14033500	2014-11-02	236	A
USGS	14033500	2014-11-03	247	A
USGS	14033500	2014-11-04	245	A
USGS	14033500	2014-11-05	237	A
USGS	14033500	2014-11-06	240	A
USGS	14033500	2014-11-07	232	A
USGS	14033500	2014-11-08	227	A
USGS	14033500	2014-11-09	236	A
USGS	14033500	2014-11-10	250	A
USGS	14033500	2014-11-11	254	A
USGS	14033500	2014-11-12	256	A
USGS	14033500	2014-11-13	246	A
USGS	14033500	2014-11-14	258	A
USGS	14033500	2014-11-15	249	A
USGS	14033500	2014-11-16	240	A
USGS	14033500	2014-11-17	232	A
USGS	14033500	2014-11-18	235	A
USGS	14033500	2014-11-19	236	A
USGS	14033500	2014-11-20	243	A
USGS	14033500	2014-11-21	237	A
USGS	14033500	2014-11-22	227	A
USGS	14033500	2014-11-23	222	A
USGS	14033500	2014-11-24	250	A
USGS	14033500	2014-11-25	251	A
USGS	14033500	2014-11-26	1040	A
USGS	14033500	2014-11-27	1370	A
USGS	14033500	2014-11-28	864	A
USGS	14033500	2014-11-29	693	A
USGS	14033500	2014-11-30	675	A
USGS	14033500	2014-12-01	595	A
USGS	14033500	2014-12-02	525	A
USGS	14033500	2014-12-03	459	A
USGS	14033500	2014-12-04	414	A
USGS	14033500	2014-12-05	422	A
USGS	14033500	2014-12-06	916	A
USGS	14033500	2014-12-07	1010	A
USGS	14033500	2014-12-08	772	A
USGS	14033500	2014-12-09	602	A
USGS	14033500	2014-12-10	479	A
USGS	14033500	2014-12-11	398	A
USGS	14033500	2014-12-12	364	A
USGS	14033500	2014-12-13	743	A
USGS	14033500	2014-12-14	1160	A
USGS	14033500	2014-12-15	932	A
USGS	14033500	2014-12-16	732	A
USGS	14033500	2014-12-17	586	A
USGS	14033500	2014-12-18	477	A
USGS	14033500	2014-12-19	416	A
USGS	14033500	2014-12-20	487	A
USGS	14033500	2014-12-21	1940	A
USGS	14033500	2014-12-22	4010	A
USGS	14033500	2014-12-23	2420	A
USGS	14033500	2014-12-24	1720	A
USGS	14033500	2014-12-25	1410	A
USGS	14033500	2014-12-26	1110	A
USGS	14033500	2014-12-27	869	A
USGS	14033500	2014-12-28	764	A
USGS	14033500	2014-12-29	775	A
USGS	14033500	2014-12-30	644	A
USGS	14033500	2014-12-31	560	A
USGS	14033500	2015-01-01	659	A
USGS	14033500	2015-01-02	609	A
USGS	14033500	2015-01-03	613	A
USGS	14033500	2015-01-04	561	A
USGS	14033500	2015-01-05	634	A
USGS	14033500	2015-01-06	2190	A
USGS	14033500	2015-01-07	2610	A
USGS	14033500	2015-01-08	2390	A
USGS	14033500	2015-01-09	2030	A
USGS	14033500	2015-01-10	1590	A
USGS	14033500	2015-01-11	1270	A
USGS	14033500	2015-01-12	1000	A
USGS	14033500	2015-01-13	767	A
USGS	14033500	2015-01-14	632	A
USGS	14033500	2015-01-15	556	A
USGS	14033500	2015-01-16	489	A
USGS	14033500	2015-01-17	514	A
USGS	14033500	2015-01-18	851	A
USGS	14033500	2015-01-19	2280	A
USGS	14033500	2015-01-20	2030	A
USGS	14033500	2015-01-21	1570	A
USGS	14033500	2015-01-22	1230	A
USGS	14033500	2015-01-23	954	A
USGS	14033500	2015-01-24	746	A
USGS	14033500	2015-01-25	670	A
USGS	14033500	2015-01-26	770	A
USGS	14033500	2015-01-27	946	A
USGS	14033500	2015-01-28	1010	A
USGS	14033500	2015-01-29	896	A
USGS	14033500	2015-01-30	780	A
USGS	14033500	2015-01-31	669	A
USGS	14033500	2015-02-01	565	A
USGS	14033500	2015-02-02	507	A
USGS	14033500	2015-02-03	517	A
USGS	14033500	2015-02-04	579	A
USGS	14033500	2015-02-05	650	A
USGS	14033500	2015-02-06	712	A
USGS	14033500	2015-02-07	867	A
USGS	14033500	2015-02-08	1300	A
USGS	14033500	2015-02-09	1340	A
USGS	14033500	2015-02-10	2060	A
USGS	14033500	2015-02-11	3520	A
USGS	14033500	2015-02-12	2770	A
USGS	14033500	2015-02-13	2020	A
USGS	14033500	2015-02-14	1560	A
USGS	14033500	2015-02-15	1230	A
USGS	14033500	2015-02-16	979	A
USGS	14033500	2015-02-17	780	A
USGS	14033500	2015-02-18	635	A
USGS	14033500	2015-02-19	525	A
USGS	14033500	2015-02-20	441	A
USGS	14033500	2015-02-21	402	A
USGS	14033500	2015-02-22	360	A
USGS	14033500	2015-02-23	320	A
USGS	14033500	2015-02-24	303	A
USGS	14033500	2015-02-25	281	A
USGS	14033500	2015-02-26	281	A
USGS	14033500	2015-02-27	292	A
USGS	14033500	2015-02-28	301	A
USGS	14033500	2015-03-01	288	A
USGS	14033500	2015-03-02	286	A
USGS	14033500	2015-03-03	303	A
USGS	14033500	2015-03-04	279	A
USGS	14033500	2015-03-05	257	A
USGS	14033500	2015-03-06	268	A
USGS	14033500	2015-03-07	280	A
USGS	14033500	2015-03-08	275	A
USGS	14033500	2015-03-09	289	A
USGS	14033500	2015-03-10	290	A
USGS	14033500	2015-03-11	279	A
USGS	14033500	2015-03-12	270	A
USGS	14033500	2015-03-13	235	A
USGS	14033500	2015-03-14	214	A
USGS	14033500	2015-03-15	227	A
USGS	14033500	2015-03-16	352	A
USGS	14033500	2015-03-17	404	A
USGS	14033500	2015-03-18	377	A
USGS	14033500	2015-03-19	366	A
USGS	14033500	2015-03-20	330	A
USGS	14033500	2015-03-21	310	A
USGS	14033500	2015-03-22	306	A
USGS	14033500	2015-03-23	315	A
USGS	14033500	2015-03-24	376	A
USGS	14033500	2015-03-25	461	A
USGS	14033500	2015-03-26	590	A
USGS	14033500	2015-03-27	660	A
USGS	14033500	2015-03-28	748	A
USGS	14033500	2015-03-29	952	A
USGS	14033500	2015-03-30	901	A
USGS	14033500	2015-03-31	783	A
USGS	14033500	2015-04-01	683	A
USGS	14033500	2015-04-02	578	A
USGS	14033500	2015-04-03	467	A
USGS	14033500	2015-04-04	393	A
USGS	14033500	2015-04-05	355	A
USGS	14033500	2015-04-06	338	A
USGS	14033500	2015-04-07	324	A
USGS	14033500	2015-04-08	278	A
USGS	14033500	2015-04-09	268	A
USGS	14033500	2015-04-10	258	A
USGS	14033500	2015-04-11	268	A
USGS	14033500	2015-04-12	286	A
USGS	14033500	2015-04-13	287	A
USGS	14033500	2015-04-14	277	A
USGS	14033500	2015-04-15	255	A
USGS	14033500	2015-04-16	232	A
USGS	14033500	2015-04-17	206	A
USGS	14033500	2015-04-18	203	A
USGS	14033500	2015-04-19	211	A
USGS	14033500	2015-04-20	207	A
USGS	14033500	2015-04-21	207	A
USGS	14033500	2015-04-22	207	A
USGS	14033500	2015-04-23	226	A
USGS	14033500	2015-04-24	248	A
USGS	14033500	2015-04-25	245	A
USGS	14033500	2015-04-26	243	A
USGS	14033500	2015-04-27	224	A
USGS	14033500	2015-04-28	197	A
USGS	14033500	2015-04-29	195	A
USGS	14033500	2015-04-30	203	A
USGS	14033500	2015-05-01	209	A
USGS	14033500	2015-05-02	197	A
USGS	14033500	2015-05-03	210	A
USGS	14033500	2015-05-04	199	A
USGS	14033500	2015-05-05	185	A
USGS	14033500	2015-05-06	207	A
USGS	14033500	2015-05-07	186	A
USGS	14033500	2015-05-08	191	A
USGS	14033500	2015-05-09	184	A
USGS	14033500	2015-05-10	185	A
USGS	14033500	2015-05-11	199	A
USGS	14033500	2015-05-12	199	A
USGS	14033500	2015-05-13	265	A
USGS	14033500	2015-05-14	317	A
USGS	14033500	2015-05-15	265	A
USGS	14033500	2015-05-16	228	A
USGS	14033500	2015-05-17	212	A
USGS	14033500	2015-05-18	196	A
USGS	14033500	2015-05-19	191	A
USGS	14033500	2015-05-20	201	A
USGS	14033500	2015-05-21	190	A
USGS	14033500	2015-05-22	226	A
USGS	14033500	2015-05-23	266	A
USGS	14033500	2015-05-24	271	A
USGS	14033500	2015-05-25	219	A
USGS	14033500	2015-05-26	184	A
USGS	14033500	2015-05-27	177	A
USGS	14033500	2015-05-28	192	A
USGS	14033500	2015-05-29	192	A
USGS	14033500	2015-05-30	211	A
USGS	14033500	2015-05-31	211	A
USGS	14033500	2015-06-01	212	A
USGS	14033500	2015-06-02	203	A
USGS	14033500	2015-06-03	177	A
USGS	14033500	2015-06-04	162	A
USGS	14033500	2015-06-05	138	A
USGS	14033500	2015-06-06	122	A
USGS	14033500	2015-06-07	119	A
USGS	14033500	2015-06-08	120	A
USGS	14033500	2015-06-09	99.5	A
USGS	14033500	2015-06-10	81.6	A
USGS	14033500	2015-06-11	68.4	A
USGS	14033500	2015-06-12	60.8	A
USGS	14033500	2015-06-13	58.7	A
USGS	14033500	2015-06-14	47.9	A
USGS	14033500	2015-06-15	49.4	A
USGS	14033500	2015-06-16	50.9	A
USGS	14033500	2015-06-17	45.2	A
USGS	14033500	2015-06-18	43.2	A
USGS	14033500	2015-06-19	45.0	A
USGS	14033500	2015-06-20	43.4	A
USGS	14033500	2015-06-21	42.5	A
USGS	14033500	2015-06-22	41.9	A
USGS	14033500	2015-06-23	40.9	A
USGS	14033500	2015-06-24	40.7	A
USGS	14033500	2015-06-25	40.8	A
USGS	14033500	2015-06-26	40.3	A
USGS	14033500	2015-06-27	40.5	A
USGS	14033500	2015-06-28	40.5	A
USGS	14033500	2015-06-29	41.2	A
USGS	14033500	2015-06-30	41.9	A
USGS	14033500	2015-07-01	41.9	A
USGS	14033500	2015-07-02	42.3	A
USGS	14033500	2015-07-03	45.5	A
USGS	14033500	2015-07-04	42.9	A
USGS	14033500	2015-07-05	42.1	A
USGS	14033500	2015-07-06	41.2	A
USGS	14033500	2015-07-07	42.0	A
USGS	14033500	2015-07-08	46.1	A
USGS	14033500	2015-07-09	47.0	A
USGS	14033500	2015-07-10	49.0	A
USGS	14033500	2015-07-11	46.4	A
USGS	14033500	2015-07-12	46.8	A
USGS	14033500	2015-07-13	51.1	A
USGS	14033500	2015-07-14	63.6	A
USGS	14033500	2015-07-15	57.1	A
USGS	14033500	2015-07-16	49.5	A
USGS	14033500	2015-07-17	45.3	A
USGS	14033500	2015-07-18	43.8	A
USGS	14033500	2015-07-19	42.1	A
USGS	14033500	2015-07-20	41.4	A
USGS	14033500	2015-07-21	40.1	A
USGS	14033500	2015-07-22	38.8	A
USGS	14033500	2015-07-23	38.8	A
USGS	14033500	2015-07-24	38.2	A
USGS	14033500	2015-07-25	38.1	A
USGS	14033500	2015-07-26	38.9	A
USGS	14033500	2015-07-27	38.9	A
USGS	14033500	2015-07-28	38.2	A
USGS	14033500	2015-07-29	39.2	A
USGS	14033500	2015-07-30	39.7	A
USGS	14033500	2015-07-31	39.7	A
USGS	14033500	2015-08-01	38.8	A
USGS	14033500	2015-08-02	38.9	A
USGS	14033500	2015-08-03	39.0	A
USGS	14033500	2015-08-04	38.9	A
USGS	14033500	2015-08-05	39.1	A
USGS	14033500	2015-08-06	39.2	A
USGS	14033500	2015-08-07	39.3	A
USGS	14033500	2015-08-08	40.4	A
USGS	14033500	2015-08-09	41.0	A
USGS	14033500	2015-08-10	41.0	A
USGS	14033500	2015-08-11	44.8	A
USGS	14033500	2015-08-12	43.1	A
USGS	14033500	2015-08-13	43.2	A
USGS	14033500	2015-08-14	47.6	A
USGS	14033500	2015-08-15	69.6	A
USGS	14033500	2015-08-16	66.1	A
USGS	14033500	2015-08-17	63.2	A
USGS	14033500	2015-08-18	48.8	A
USGS	14033500	2015-08-19	49.0	A
USGS	14033500	2015-08-20	45.9	A
USGS	14033500	2015-08-21	41.1	A
USGS	14033500	2015-08-22	41.5	A
USGS	14033500	2015-08-23	43.9	A
USGS	14033500	2015-08-24	46.1	A
USGS	14033500	2015-08-25	44.5	A
USGS	14033500	2015-08-26	46.2	A
USGS	14033500	2015-08-27	44.3	A
USGS	14033500	2015-08-28	43.4	A
USGS	14033500	2015-08-29	46.4	A
USGS	14033500	2015-08-30	41.8	A
USGS	14033500	2015-08-31	44.0	A
USGS	14033500	2015-09-01	43.3	A
USGS	14033500	2015-09-02	40.5	A
USGS	14033500	2015-09-03	48.7	A
USGS	14033500	2015-09-04	53.3	A
USGS	14033500	2015-09-05	47.7	A
USGS	14033500	2015-09-06	50.5	A
USGS	14033500	2015-09-07	77.7	A
USGS	14033500	2015-09-08	82.7	A
USGS	14033500	2015-09-09	70.3	A
USGS	14033500	2015-09-10	56.1	A
