"","date","mouth to BON","MCN to ICH or PRA (ICH)","ICH to LGR","BON to MCN","MCN to ICH or PRA (PRA)","PRA to RIS","RIS to RRE","RRE to WEL"
"384","1966-01-19",115.5,39.8,NA,127.5,NA,NA,NA,NA
"385","1966-01-20",130.4,39.8,NA,113.4,NA,NA,NA,NA
"386","1966-01-21",131.5,37.7,NA,129,NA,NA,NA,NA
"387","1966-01-22",130.2,38.5,NA,115,NA,NA,NA,NA
"388","1966-01-23",130,38.3,NA,103.3,NA,NA,NA,NA
"389","1966-01-24",112.8,36.3,NA,94.7,NA,NA,NA,NA
"390","1966-01-25",123.9,37.3,NA,102,NA,NA,NA,NA
"391","1966-01-26",114.9,37.8,NA,120.7,NA,NA,NA,NA
"392","1966-01-27",125.9,38.5,NA,125,NA,NA,NA,NA
"393","1966-01-28",125.3,38.2,NA,115.4,NA,NA,NA,NA
"394","1966-01-29",126.9,39.5,NA,126.8,NA,NA,NA,NA
"395","1966-01-30",134.5,38.8,NA,119.6,NA,NA,NA,NA
"396","1966-01-31",132.8,38.8,NA,106.7,NA,NA,NA,NA
"397","1966-02-01",115.9,37.3,NA,105.6,NA,NA,NA,NA
"398","1966-02-02",122.4,37.2,NA,116.9,NA,NA,NA,NA
"399","1966-02-03",120,38.6,NA,130.9,NA,NA,NA,NA
"400","1966-02-04",136.5,37.1,NA,132.2,NA,NA,NA,NA
"401","1966-02-05",139,32.5,NA,122.5,NA,NA,NA,NA
"402","1966-02-06",131.1,30.2,NA,120.4,NA,NA,NA,NA
"403","1966-02-07",127.9,29.9,NA,102.8,NA,NA,NA,NA
"404","1966-02-08",119.1,29.6,NA,112.1,NA,NA,NA,NA
"405","1966-02-09",117.8,29.1,NA,110.2,NA,NA,NA,NA
"406","1966-02-10",123,31.5,NA,113.8,NA,NA,NA,NA
"407","1966-02-11",128,31,NA,114.6,NA,NA,NA,NA
"408","1966-02-12",131.9,29.9,NA,131.4,NA,NA,NA,NA
"409","1966-02-13",128.2,29.7,NA,117.1,NA,NA,NA,NA
"410","1966-02-14",127.7,25.4,NA,100,NA,NA,NA,NA
"411","1966-02-15",119.3,31.1,NA,104.7,NA,NA,NA,NA
"412","1966-02-16",120.7,30.3,NA,121.4,NA,NA,NA,NA
"413","1966-02-17",125.9,29.6,NA,126.4,NA,NA,NA,NA
"414","1966-02-18",129.5,29.4,NA,119.2,NA,NA,NA,NA
"415","1966-02-19",129.8,28.8,NA,111.2,NA,NA,NA,NA
"416","1966-02-20",125.2,26.2,NA,113.6,NA,NA,NA,NA
"417","1966-02-21",128,26,NA,88,NA,NA,NA,NA
"418","1966-02-22",105.5,32.1,NA,102.9,NA,NA,NA,NA
"419","1966-02-23",116.2,30.4,NA,103.5,NA,NA,NA,NA
"420","1966-02-24",113.5,30.5,NA,111.5,NA,NA,NA,NA
"421","1966-02-25",128.6,32.1,NA,127.1,NA,NA,NA,NA
"422","1966-02-26",130.8,33.4,NA,126.4,NA,NA,NA,NA
"423","1966-02-27",137.1,33.5,NA,113.7,NA,NA,NA,NA
"424","1966-02-28",149.4,33.4,NA,130.8,NA,NA,NA,NA
"425","1966-03-01",140.4,36.7,NA,157.2,NA,NA,NA,NA
"426","1966-03-02",158.5,32,NA,152.7,NA,NA,NA,NA
"427","1966-03-03",173.5,30.7,NA,138,NA,NA,NA,NA
"428","1966-03-04",125.7,35.3,NA,109.1,NA,NA,NA,NA
"429","1966-03-05",127,31.7,NA,144.4,NA,NA,NA,NA
"430","1966-03-06",153.4,30.3,NA,104.7,NA,NA,NA,NA
"431","1966-03-07",149.3,30.8,NA,93.5,NA,NA,NA,NA
"432","1966-03-08",85.9,24.9,NA,93.2,NA,NA,NA,NA
"433","1966-03-09",111.5,26,NA,122.8,NA,NA,NA,NA
"434","1966-03-10",141.7,25.2,NA,89.5,NA,NA,NA,NA
"435","1966-03-11",135.3,36.4,NA,134.9,NA,NA,NA,NA
"436","1966-03-12",145.7,44.9,NA,131,NA,NA,NA,NA
"437","1966-03-13",135.3,46.3,NA,100.9,NA,NA,NA,NA
"438","1966-03-14",118.6,44,NA,98.8,NA,NA,NA,NA
"439","1966-03-15",124.3,43.1,NA,116.1,NA,NA,NA,NA
"440","1966-03-16",154.1,45.6,NA,131.6,NA,NA,NA,NA
"441","1966-03-17",152.9,53.4,NA,136.8,NA,NA,NA,NA
"442","1966-03-18",151.6,50.3,NA,140.5,NA,NA,NA,NA
"443","1966-03-19",158.7,44.7,NA,132.4,NA,NA,NA,NA
"444","1966-03-20",149.3,43.6,NA,131.4,NA,NA,NA,NA
"445","1966-03-21",139.1,43.5,NA,124.4,NA,NA,NA,NA
"446","1966-03-22",135.4,36.4,NA,124,NA,NA,NA,NA
"447","1966-03-23",151.9,35.2,NA,135,NA,NA,NA,NA
"448","1966-03-24",144.3,33.7,NA,116.3,NA,NA,NA,NA
"449","1966-03-25",131.8,38.6,NA,112.9,NA,NA,NA,NA
"450","1966-03-26",128.4,37.3,NA,111.3,NA,NA,NA,NA
"451","1966-03-27",134.9,34.4,NA,124,NA,NA,NA,NA
"452","1966-03-28",116.6,35.2,NA,89.5,NA,NA,NA,NA
"453","1966-03-29",119.3,41.9,NA,121.6,NA,NA,NA,NA
"454","1966-03-30",138.9,45.5,NA,134.9,NA,NA,NA,NA
"455","1966-03-31",119.4,58.5,NA,156.4,NA,NA,NA,NA
"456","1966-04-01",181.8,62.6,NA,171,NA,NA,NA,NA
"457","1966-04-02",185.8,70.6,NA,171.6,NA,NA,NA,NA
"458","1966-04-03",194.6,75.5,NA,155.7,NA,NA,NA,NA
"459","1966-04-04",175.4,74.4,NA,134.1,NA,NA,NA,NA
"460","1966-04-05",141.7,67.7,NA,125.9,NA,NA,NA,NA
"461","1966-04-06",159.2,73.7,NA,146.7,NA,NA,NA,NA
"462","1966-04-07",158.4,68.2,NA,151.2,NA,NA,NA,NA
"463","1966-04-08",158.3,57.5,NA,136.7,NA,NA,NA,NA
"464","1966-04-09",160.6,62.4,NA,133.2,NA,NA,NA,NA
"465","1966-04-10",160.8,67.5,NA,136.8,NA,NA,NA,NA
"466","1966-04-11",167.8,71,NA,135.5,NA,NA,NA,NA
"467","1966-04-12",146.8,72.3,NA,142.7,NA,NA,NA,NA
"468","1966-04-13",175.2,70.9,NA,174.8,NA,NA,NA,NA
"469","1966-04-14",199.9,71.3,NA,176,NA,NA,NA,NA
"470","1966-04-15",177.4,65,NA,156.5,NA,NA,NA,NA
"471","1966-04-16",159,58.5,NA,126.5,NA,NA,NA,NA
"472","1966-04-17",149.5,55.4,NA,116.506,NA,NA,NA,NA
"473","1966-04-18",125.7,62.5,NA,97.3,NA,NA,NA,NA
"474","1966-04-19",127.7,64.7,NA,119.8,NA,NA,NA,NA
"475","1966-04-20",150.9,60.6,NA,153.1,NA,NA,NA,NA
"476","1966-04-21",158.9,59.7,NA,149,NA,NA,NA,NA
"477","1966-04-22",153.2,49.3,NA,146.6,NA,NA,NA,NA
"478","1966-04-23",154.5,47.7,NA,148.8,NA,NA,NA,NA
"479","1966-04-24",171.7,45.6,NA,128.4,NA,NA,NA,NA
"480","1966-04-25",134.8,44.1,NA,122.9,NA,NA,NA,NA
"481","1966-04-26",132.3,51.9,NA,123.4,NA,NA,NA,NA
"482","1966-04-27",153,32.8,NA,149.9,NA,NA,NA,NA
"483","1966-04-28",149.7,48.1,NA,149.5,NA,NA,NA,NA
"484","1966-04-29",163.3,45.7,NA,157.1,NA,NA,NA,NA
"485","1966-04-30",169.5,44.3,NA,156.1,NA,NA,NA,NA
"486","1966-05-01",161.2,43.3,NA,141.8,NA,NA,NA,NA
"487","1966-05-02",147.4,41.7,NA,129.3,NA,NA,NA,NA
"488","1966-05-03",153.8,41.7,NA,136.3,NA,NA,NA,NA
"489","1966-05-04",143.9,45.1,NA,135.6,NA,NA,NA,NA
"490","1966-05-05",153.7,53.1,NA,142.9,NA,NA,NA,NA
"491","1966-05-06",169.3,66.1,NA,176.39,NA,NA,NA,NA
"492","1966-05-07",199.2,85.3,NA,210.2,NA,NA,NA,NA
"493","1966-05-08",247.4,104.4,NA,257,NA,NA,NA,NA
"494","1966-05-09",283.4,112.4,NA,293.3,NA,NA,NA,NA
"495","1966-05-10",308.4,109.4,NA,325.4,NA,NA,NA,NA
"496","1966-05-11",351.9,107,NA,350.1,NA,NA,NA,NA
"497","1966-05-12",363.9,108.2,NA,302.9,NA,NA,NA,NA
"498","1966-05-13",301.3,98.3,NA,292.2,NA,NA,NA,NA
"499","1966-05-14",305.8,89.9,NA,347.9,NA,NA,NA,NA
"500","1966-05-15",356.4,82.2,NA,325.1,NA,NA,NA,NA
"501","1966-05-16",333.1,73.7,NA,289.9,NA,NA,NA,NA
"502","1966-05-17",282.6,66.8,NA,274.3,NA,NA,NA,NA
"503","1966-05-18",283.6,61.6,NA,263.4,NA,NA,NA,NA
"504","1966-05-19",260.9,57.4,NA,248,NA,NA,NA,NA
"505","1966-05-20",254.6,54,NA,245.2,NA,NA,NA,NA
"506","1966-05-21",247.8,52.4,NA,244.2,NA,NA,NA,NA
"507","1966-05-22",255.9,52.3,NA,254.3,NA,NA,NA,NA
"508","1966-05-23",270.6,58.8,NA,268.4,NA,NA,NA,NA
"509","1966-05-24",278.3,64.6,NA,270.1,NA,NA,NA,NA
"510","1966-05-25",277.9,63.6,NA,283,NA,NA,NA,NA
"511","1966-05-26",281.3,60.3,NA,263.6,NA,NA,NA,NA
"512","1966-05-27",263.5,63,NA,254.8,NA,NA,NA,NA
"513","1966-05-28",261.3,70.4,NA,254.3,NA,NA,NA,NA
"514","1966-05-29",266,80.4,NA,276.7,NA,NA,NA,NA
"515","1966-05-30",289.2,91.8,NA,291.8,NA,NA,NA,NA
"516","1966-05-31",301.6,94.2,NA,321.9,NA,NA,NA,NA
"517","1966-06-01",339.1,95.7,NA,330.2,NA,NA,NA,NA
"518","1966-06-02",340.9,92.9,NA,334.6,NA,NA,NA,NA
"519","1966-06-03",338.8,86.4,NA,325.7,NA,NA,NA,NA
"520","1966-06-04",334,85.9,NA,332.3,NA,NA,NA,NA
"521","1966-06-05",344.6,81.5,NA,348.2,NA,NA,NA,NA
"522","1966-06-06",351.6,74.2,NA,351.1,NA,NA,NA,NA
"523","1966-06-07",360.3,65.8,NA,352.3,NA,NA,NA,NA
"524","1966-06-08",363.9,63.4,NA,357.7,NA,NA,NA,NA
"525","1966-06-09",362.4,59.1,NA,362.9,NA,NA,NA,NA
"526","1966-06-10",368.6,59.6,NA,368.6,NA,NA,NA,NA
"527","1966-06-11",371.6,60.1,NA,377.8,NA,NA,NA,NA
"528","1966-06-12",383.6,65.1,NA,391.4,NA,NA,NA,NA
"529","1966-06-13",397.7,71.2,NA,393.8,NA,NA,NA,NA
"530","1966-06-14",397.7,64.6,NA,386.2,NA,NA,NA,NA
"531","1966-06-15",389.7,57.5,NA,372.6,NA,NA,NA,NA
"532","1966-06-16",378.1,56.3,NA,355.3,NA,NA,NA,NA
"533","1966-06-17",358,57.5,NA,334.2,NA,NA,NA,NA
"534","1966-06-18",334.9,55,NA,325.7,NA,NA,NA,NA
"535","1966-06-19",326.3,54.5,NA,319.9,NA,NA,NA,NA
"536","1966-06-20",323.8,55.7,NA,315.5,NA,NA,NA,NA
"537","1966-06-21",316.4,51.6,NA,315.3,NA,NA,NA,NA
"538","1966-06-22",308.8,49.2,NA,314.8,NA,NA,NA,NA
"539","1966-06-23",318.9,52.9,NA,317.6,NA,NA,NA,NA
"540","1966-06-24",320.2,45.2,NA,311.6,NA,NA,NA,NA
"541","1966-06-25",309.3,42.6,NA,293.8,NA,NA,NA,NA
"542","1966-06-26",295.3,43.9,NA,304.7,NA,NA,NA,NA
"543","1966-06-27",311.1,45.5,NA,310.3,NA,NA,NA,NA
"544","1966-06-28",308.9,40.6,NA,299.3,NA,NA,NA,NA
"545","1966-06-29",300,38.6,NA,286,NA,NA,NA,NA
"546","1966-06-30",289.8,37.2,NA,280.1,NA,NA,NA,NA
"547","1966-07-01",272.9,37.5,NA,275.5,NA,NA,NA,NA
"548","1966-07-02",277.2,36.6,NA,269,NA,NA,NA,NA
"549","1966-07-03",271.2,35.1,NA,267.1,NA,NA,NA,NA
"550","1966-07-04",270.4,32.3,NA,271.9,NA,NA,NA,NA
"551","1966-07-05",277.5,30.3,NA,280.6,NA,NA,NA,NA
"552","1966-07-06",285.7,30,NA,279.6,NA,NA,NA,NA
"553","1966-07-07",282.1,27.3,NA,276.8,NA,NA,NA,NA
"554","1966-07-08",277.7,27.1,NA,272,NA,NA,NA,NA
"555","1966-07-09",278,27.7,NA,270.5,NA,NA,NA,NA
"556","1966-07-10",278.7,26.9,NA,279.3,NA,NA,NA,NA
"557","1966-07-11",278.3,26.4,NA,284.6,NA,NA,NA,NA
"558","1966-07-12",283,25.6,NA,279.4,NA,NA,NA,NA
"559","1966-07-13",284.8,25.1,NA,282.2,NA,NA,NA,NA
"560","1966-07-14",287.3,24.2,NA,279.2,NA,NA,NA,NA
"561","1966-07-15",282.1,25.5,NA,281.4,NA,NA,NA,NA
"562","1966-07-16",287.3,22.9,NA,277,NA,NA,NA,NA
"563","1966-07-17",276.6,22.9,NA,273.1,NA,NA,NA,NA
"564","1966-07-18",267.5,21.7,NA,260.3,NA,NA,NA,NA
"565","1966-07-19",260.3,21.1,NA,254.5,NA,NA,NA,NA
"566","1966-07-20",256,20.4,NA,245.9,NA,NA,NA,NA
"567","1966-07-21",258.7,23.3,NA,253.3,NA,NA,NA,NA
"568","1966-07-22",257.7,21.2,NA,249.6,NA,NA,NA,NA
"569","1966-07-23",247.1,20.1,NA,242.1,NA,NA,NA,NA
"570","1966-07-24",241.2,22,NA,238.2,NA,NA,NA,NA
"571","1966-07-25",234.7,21,NA,225.9,NA,NA,NA,NA
"572","1966-07-26",230.3,20.6,NA,215.8,NA,NA,NA,NA
"573","1966-07-27",218.8,18.6,NA,219.5,NA,NA,NA,NA
"574","1966-07-28",220.8,20.7,NA,234.6,NA,NA,NA,NA
"575","1966-07-29",239.3,21.6,NA,228.7,NA,NA,NA,NA
"576","1966-07-30",225.6,18.7,NA,209.7,NA,NA,NA,NA
"577","1966-07-31",203.6,20.4,NA,205.2,NA,NA,NA,NA
"578","1966-08-01",199.6,24.6,NA,205.5,NA,NA,NA,NA
"579","1966-08-02",199.8,21.6,NA,191,NA,NA,NA,NA
"580","1966-08-03",183.1,15.3,NA,173.7,NA,NA,NA,NA
"581","1966-08-04",179.5,18.2,NA,183.3,NA,NA,NA,NA
"582","1966-08-05",182.2,16.7,NA,158.5,NA,NA,NA,NA
"583","1966-08-06",155.5,16.1,NA,158.4,NA,NA,NA,NA
"584","1966-08-07",155.7,12.1,NA,139.9,NA,NA,NA,NA
"585","1966-08-08",146.1,16.5,NA,129.7,NA,NA,NA,NA
"586","1966-08-09",151.3,21,NA,158.7,NA,NA,NA,NA
"587","1966-08-10",164.8,20.7,NA,160.4,NA,NA,NA,NA
"588","1966-08-11",161.8,14.3,NA,154.8,NA,NA,NA,NA
"589","1966-08-12",158.4,15.7,NA,151,NA,NA,NA,NA
"590","1966-08-13",154.6,19.1,NA,147.9,NA,NA,NA,NA
"591","1966-08-14",133.9,18.5,NA,126,NA,NA,NA,NA
"592","1966-08-15",133.6,13.6,NA,126.1,NA,NA,NA,NA
"593","1966-08-16",150.5,19.2,NA,142.5,NA,NA,NA,NA
"594","1966-08-17",138.2,18.9,NA,142.9,NA,NA,NA,NA
"595","1966-08-18",153.4,17.4,NA,130.5,NA,NA,NA,NA
"596","1966-08-19",136.3,16.8,NA,124.7,NA,NA,NA,NA
"597","1966-08-20",129.5,14.9,NA,149.5,NA,NA,NA,NA
"598","1966-08-21",135.3,8.9,NA,93.3,NA,NA,NA,NA
"599","1966-08-22",96.6,16,NA,91.8,NA,NA,NA,NA
"600","1966-08-23",106.6,14.5,NA,111.2,NA,NA,NA,NA
"601","1966-08-24",130,16.6,NA,126.2,NA,NA,NA,NA
"602","1966-08-25",120.5,15.3,NA,104.2,NA,NA,NA,NA
"603","1966-08-26",121.1,17.5,NA,116.9,NA,NA,NA,NA
"604","1966-08-27",109.9,13.9,NA,107.1,NA,NA,NA,NA
"605","1966-08-28",107.2,12.3,NA,88.8,NA,NA,NA,NA
"606","1966-08-29",91.3,16,NA,85.3,NA,NA,NA,NA
"607","1966-08-30",91.5,23.3,NA,86.2,NA,NA,NA,NA
"608","1966-08-31",92,17.7,NA,102.9,NA,NA,NA,NA
"609","1966-09-01",107.8,15.7,NA,112.2,NA,NA,NA,NA
"610","1966-09-02",114,17.6,NA,99.1,NA,NA,NA,NA
"611","1966-09-03",118.9,18.3,NA,94,NA,NA,NA,NA
"612","1966-09-04",93.4,18.7,NA,95.1,NA,NA,NA,NA
"613","1966-09-05",97.5,19,NA,91.3,NA,NA,NA,NA
"614","1966-09-06",97.4,18.6,NA,85.2,NA,NA,NA,NA
"615","1966-09-07",98.1,21.8,NA,86.8,NA,NA,NA,NA
"616","1966-09-08",97.3,21.7,NA,93.7,NA,NA,NA,NA
"617","1966-09-09",101.5,17.4,NA,97.9,NA,NA,NA,NA
"618","1966-09-10",105.2,13,NA,107.5,NA,NA,NA,NA
"619","1966-09-11",103.2,18.5,NA,104.1,NA,NA,NA,NA
"620","1966-09-12",119.1,17.6,NA,87.7,NA,NA,NA,NA
"621","1966-09-13",101.4,17.8,NA,90.2,NA,NA,NA,NA
"622","1966-09-14",92.9,16.6,NA,107.6,NA,NA,NA,NA
"623","1966-09-15",112.6,18,NA,96.6,NA,NA,NA,NA
"624","1966-09-16",101.8,16,NA,91.8,NA,NA,NA,NA
"625","1966-09-17",104.9,15.3,NA,85.9,NA,NA,NA,NA
"626","1966-09-18",94.6,17.7,NA,84.6,NA,NA,NA,NA
"627","1966-09-19",78.4,22.2,NA,85.7,NA,NA,NA,NA
"628","1966-09-20",98.9,22.6,NA,89.3,NA,NA,NA,NA
"629","1966-09-21",105.7,21.7,NA,107.3,NA,NA,NA,NA
"630","1966-09-22",104.8,20.1,NA,93.6,NA,NA,NA,NA
"631","1966-09-23",103.4,22.8,NA,93.9,NA,NA,NA,NA
"632","1966-09-24",98.4,19.4,NA,94,NA,NA,NA,NA
"633","1966-09-25",97.7,21.9,NA,93.8,NA,NA,NA,NA
"634","1966-09-26",98,19.7,NA,88.5,NA,NA,NA,NA
"635","1966-09-27",101.5,18.9,NA,89,NA,NA,NA,NA
"636","1966-09-28",91,16.2,NA,109.2,NA,NA,NA,NA
"637","1966-09-29",117,13.1,NA,94.7,NA,NA,NA,NA
"638","1966-09-30",103.6,19,NA,99.6,NA,NA,NA,NA
"639","1966-10-01",108.2,17.3,NA,99.3,NA,NA,NA,NA
"640","1966-10-02",106.1,22.1,NA,100.5,NA,NA,NA,NA
"641","1966-10-03",104.7,16.3,NA,87.9,NA,NA,NA,NA
"642","1966-10-04",92.2,16,NA,89.2,NA,NA,NA,NA
"643","1966-10-05",95.9,18.5,NA,88.7,NA,NA,NA,NA
"644","1966-10-06",94.9,30.1,NA,88.8,NA,NA,NA,NA
"645","1966-10-07",98.1,16.5,NA,89.6,NA,NA,NA,NA
"646","1966-10-08",93.9,20.8,NA,90.3,NA,NA,NA,NA
"647","1966-10-09",86.8,22.3,NA,93.6,NA,NA,NA,NA
"648","1966-10-10",104.9,21.1,NA,89.1,NA,NA,NA,NA
"649","1966-10-11",97,20.8,NA,90.8,NA,NA,NA,NA
"650","1966-10-12",98.5,17.2,NA,92.9,NA,NA,NA,NA
"651","1966-10-13",102.7,24.4,NA,116.5,NA,NA,NA,NA
"652","1966-10-14",118.9,19.1,NA,120.8,NA,NA,NA,NA
"653","1966-10-15",127.7,22.6,NA,110.1,NA,NA,NA,NA
"654","1966-10-16",119,20.9,NA,90.066,NA,NA,NA,NA
"655","1966-10-17",94.4,19.8,NA,89.7,NA,NA,NA,NA
"656","1966-10-18",94.5,19.3,NA,88.2,NA,NA,NA,NA
"657","1966-10-19",102.9,18.7,NA,86.7,NA,NA,NA,NA
"658","1966-10-20",96.6,22.3,NA,86.9,NA,NA,NA,NA
"659","1966-10-21",84.5,27.4,NA,89.9,NA,NA,NA,NA
"660","1966-10-22",99.9,16.3,NA,90.8,NA,NA,NA,NA
"661","1966-10-23",97.6,23.1,NA,89.5,NA,NA,NA,NA
"662","1966-10-24",102.1,22.7,NA,90,NA,NA,NA,NA
"663","1966-10-25",96.7,26,NA,88.7,NA,NA,NA,NA
"664","1966-10-26",95.3,15.6,NA,90.1,NA,NA,NA,NA
"665","1966-10-27",95,29.3,NA,85.7,NA,NA,NA,NA
"666","1966-10-28",93,19.8,NA,88.1,NA,NA,NA,NA
"667","1966-10-29",96,29.1,NA,88.5,NA,NA,NA,NA
"668","1966-10-30",91.5,19.6,NA,85.6,NA,NA,NA,NA
"669","1966-10-31",89.2,23.7,NA,87.2,NA,NA,NA,NA
"670","1966-11-01",102.9,22.3,NA,87.7,NA,NA,NA,NA
"671","1966-11-02",101.3,27.2,NA,97.2,NA,NA,NA,NA
"672","1966-11-03",92.4,19.2,NA,89.4,NA,NA,NA,NA
"673","1966-11-04",98.8,31.2,NA,101,NA,NA,NA,NA
"674","1966-11-05",108.2,18.1,NA,101,NA,NA,NA,NA
"675","1966-11-06",104.1,23.1,NA,96.4,NA,NA,NA,NA
"676","1966-11-07",110.8,23,NA,89.3,NA,NA,NA,NA
"677","1966-11-08",94.1,21.5,NA,90.8,NA,NA,NA,NA
"678","1966-11-09",99.6,14.4,NA,86.7,NA,NA,NA,NA
"679","1966-11-10",96.9,26,NA,86.6,NA,NA,NA,NA
"680","1966-11-11",95.7,18.8,NA,88.7,NA,NA,NA,NA
"681","1966-11-12",96.5,22.9,NA,88.8,NA,NA,NA,NA
"682","1966-11-13",98.5,22.6,NA,85.8,NA,NA,NA,NA
"683","1966-11-14",97,21.9,NA,85.8,NA,NA,NA,NA
"684","1966-11-15",101.8,24.6,NA,85.8,NA,NA,NA,NA
"685","1966-11-16",105.9,26.6,NA,87.5,NA,NA,NA,NA
"686","1966-11-17",104.1,20.7,NA,87.7,NA,NA,NA,NA
"687","1966-11-18",100.1,35.1,NA,96.5,NA,NA,NA,NA
"688","1966-11-19",118.8,25.8,NA,110.7,NA,NA,NA,NA
"689","1966-11-20",116.1,32.9,NA,105.9,NA,NA,NA,NA
"690","1966-11-21",114.8,29.2,NA,91.2,NA,NA,NA,NA
"691","1966-11-22",102.5,25.4,NA,92.4,NA,NA,NA,NA
"692","1966-11-23",101.9,18.8,NA,93.4,NA,NA,NA,NA
"693","1966-11-24",119.4,27.4,NA,128.2,NA,NA,NA,NA
"694","1966-11-25",127.8,28.2,NA,107.2,NA,NA,NA,NA
"695","1966-11-26",113.1,29.6,NA,93.6,NA,NA,NA,NA
"696","1966-11-27",106.1,21.9,NA,89.3,NA,NA,NA,NA
"697","1966-11-28",99.5,21.8,NA,85.9,NA,NA,NA,NA
"698","1966-11-29",91.8,23.9,NA,86.3,NA,NA,NA,NA
"699","1966-11-30",97.9,28.125,NA,90.5938,NA,NA,NA,NA
"700","1966-12-01",99.825,19.3042,NA,101.8,NA,NA,NA,NA
"701","1966-12-02",116.2458,27.9542,NA,92.9542,NA,NA,NA,NA
"702","1966-12-03",106.8417,20.4625,NA,92.4708,NA,NA,NA,NA
"703","1966-12-04",103.0917,33.5708,NA,99.2125,NA,NA,NA,NA
"704","1966-12-05",112.7292,31.1,NA,99.6,NA,NA,NA,NA
"705","1966-12-06",123.9208,29.3542,NA,104.5708,NA,NA,NA,NA
"706","1966-12-07",132.2125,25.4542,NA,132.3625,NA,NA,NA,NA
"707","1966-12-08",133.5625,31.7458,NA,116.25,NA,NA,NA,NA
"708","1966-12-09",133.85,30.1583,NA,109.9292,NA,NA,NA,NA
"709","1966-12-10",133.3875,31.7792,NA,106.5042,NA,NA,NA,NA
"710","1966-12-11",118.2167,31.1833,NA,104.4958,NA,NA,NA,NA
"711","1966-12-12",116.1458,31.8083,NA,108.1833,NA,NA,NA,NA
"712","1966-12-13",122.3958,31.4625,NA,88.6875,NA,NA,NA,NA
"713","1966-12-14",116.6208,18.7208,NA,91.6167,NA,NA,NA,NA
"714","1966-12-15",137.2542,27.0458,NA,108.8042,NA,NA,NA,NA
"715","1966-12-16",138.6333,35.2375,NA,121.9542,NA,NA,NA,NA
"716","1966-12-17",146.5333,40.7125,NA,111.8083,NA,NA,NA,NA
"717","1966-12-18",129.7042,38.6167,NA,112.3333,NA,NA,NA,NA
"718","1966-12-19",123.2708,31.6125,NA,97.3833,NA,NA,NA,NA
"719","1966-12-20",115.9625,27.7,NA,97.3917,NA,NA,NA,NA
"720","1966-12-21",121.4958,30.8708,NA,103.2958,NA,NA,NA,NA
"721","1966-12-22",125.1,27.2917,NA,120.1792,NA,NA,NA,NA
"722","1966-12-23",136.4417,26.6375,NA,122.6667,NA,NA,NA,NA
"723","1966-12-24",138.5458,27.9083,NA,129.425,NA,NA,NA,NA
"724","1966-12-25",145.2708,28.9417,NA,133.7833,NA,NA,NA,NA
"725","1966-12-26",139.1958,26.7875,NA,100.4958,NA,NA,NA,NA
"726","1966-12-27",115.625,25.7833,NA,93.2292,NA,NA,NA,NA
"727","1966-12-28",108.7042,20.05,NA,100.9792,NA,NA,NA,NA
"728","1966-12-29",115.4208,24.45,NA,106.2792,NA,NA,NA,NA
"729","1966-12-30",113.8167,23.7917,NA,111.3833,NA,NA,NA,NA
"730","1966-12-31",132.7125,25.6542,NA,110.625,NA,NA,NA,NA
"731","1967-01-01",130.9417,24.7042,NA,114.6375,NA,NA,NA,NA
"732","1967-01-02",NA,NA,NA,NA,NA,NA,NA,NA
"733","1967-01-02",110.2542,26.0292,NA,96.3667,NA,NA,NA,NA
"734","1967-01-03",119.1917,20.2667,NA,87.9833,NA,NA,NA,NA
"735","1967-01-04",108.0208,23.4542,NA,112.85,NA,NA,NA,NA
"736","1967-01-05",126.625,23.8958,NA,122.5375,NA,NA,NA,NA
"737","1967-01-06",134.1792,25.2208,NA,135.2792,NA,NA,NA,NA
"738","1967-01-07",138.0708,24.1583,NA,126.75,NA,NA,NA,NA
"739","1967-01-08",136.4542,24.1125,NA,126.5292,NA,NA,NA,NA
"740","1967-01-09",136.4792,29.6417,NA,93.8458,NA,NA,NA,NA
"741","1967-01-10",132.7625,31.1167,NA,100.7125,NA,NA,NA,NA
"742","1967-01-11",126.1625,28.3792,NA,124.5417,NA,NA,NA,NA
"743","1967-01-12",116.1667,26.0875,NA,117.1542,NA,NA,NA,NA
"744","1967-01-13",125.9542,28.2375,NA,112.6667,NA,NA,NA,NA
"745","1967-01-14",130.7,28.8,NA,108.1417,NA,NA,NA,NA
"746","1967-01-15",120.825,29.0792,NA,101.3542,NA,NA,NA,NA
"747","1967-01-16",121.3708,31.0875,NA,104.2542,NA,NA,NA,NA
"748","1967-01-17",137.2625,37.3375,NA,110.675,NA,NA,NA,NA
"749","1967-01-18",136.0542,46.1958,NA,145.6333,NA,NA,NA,NA
"750","1967-01-19",138.8667,48.0708,NA,132.4375,NA,NA,NA,NA
"751","1967-01-20",142.5542,42.6958,NA,133.6583,NA,NA,NA,NA
"752","1967-01-21",157.9583,43.4917,NA,124.8,NA,NA,NA,NA
"753","1967-01-22",137.9,39.1833,NA,115.0625,NA,NA,NA,NA
"754","1967-01-23",136.7875,41.225,NA,105.9208,NA,NA,NA,NA
"755","1967-01-24",138.9792,42.9875,NA,105.6708,NA,NA,NA,NA
"756","1967-01-25",140.6458,43.5667,NA,143.5625,NA,NA,NA,NA
"757","1967-01-26",140.5,37.2417,NA,124.9792,NA,NA,NA,NA
"758","1967-01-27",139.8542,35.2042,NA,128.3125,NA,NA,NA,NA
"759","1967-01-28",140.0833,37.4417,NA,119.4083,NA,NA,NA,NA
